PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-31,18:07:38.60,1,1,"Yeary, Will",N/A,Right,LIN_POT,"Rolling, Kobe",N/A,Undefined,RED_TAI,Undefined,1,Top,0,0,0,Undefined,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,87.73791,-1.047178,-2.673787,2116.522373,257.847554,2:30,5.54618,1.04578,5.87061,-32.15226,4.60701,15.40887,1.89299,-0.15549,79.54942,-7.00976,0.091392,0.43637,87.31653,-1.100008,29.051331,2844.686446,,,,37.39339,37.39339,27.731487,0.291073,-8.86918,2.9926,-0.83884,50,5.44253,5.32401,-127.25317,-3.41798,-14.34815,29.38142,-27.33277,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,cfe40dc0-3e84-11f0-ba6a-3fc39906acbb,86.37723,2.18599,,8.18849,,,,2.11126,2.18599,-0.05118,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:07:38.60,2025-05-31T18:07:38.6006528-07:00,2025-06-01T01:07:38.6006528Z,GroundBall,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,ad012347-e625-4e9f-8534-8efde2e3ae57,54.62972,-128.31767,14.69071,5.54842,-2.4277,-13.66638,-1.04115,5.84385,-7.17407,307.69559,2.11544,111.73979,-18.24238,,,,,,,2.18839,-2.56864,-17.03257,,,,,,,-0.04983,62.11353,-7.44579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,2025-05-31,18:08:19.17,2,1,"Yeary, Will",N/A,Right,LIN_POT,"Trujillo, Danny",N/A,Undefined,RED_TAI,Undefined,1,Top,0,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.63762,-0.551732,-2.830582,2050.335506,236.429862,2:00,5.47311,1.49028,5.9146,-27.43265,9.33835,12.13016,2.67437,-0.12802,79.31501,-5.684395,-0.654443,0.436439,,,,,,,,,,,,-7.20201,5.30717,-1.27058,50,5.41324,5.79729,-127.09595,-2.11792,-11.63054,29.13912,-23.60349,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,e811a100-3e84-11f0-ba6a-3fc39906acbb,86.3635,,,8.32261,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:08:19.17,2025-05-31T18:08:19.1735808-07:00,2025-06-01T01:08:19.1735808Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,15c0ec8c-f77d-47ff-9c82-ef01cf676f0c,54.58484,-128.1428,14.56956,5.47409,-1.26994,-11.80175,-1.48636,6.21513,-5.81527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-31,18:08:48.60,2,2,"Yeary, Will",N/A,Right,LIN_POT,"Trujillo, Danny",N/A,Undefined,RED_TAI,Undefined,1,Top,0,0,1,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.78728,-0.262003,-1.321482,2144.589097,121.453298,10:00,5.5147,1.52927,5.7116,-40.02935,3.23028,-2.98327,1.93477,0.04932,73.93163,-7.625116,-1.855643,0.473383,,,,,,,,,,,,1.14933,2.05851,-1.41669,50,5.46767,2.8188,-117.31173,-1.83654,1.59206,23.4345,-29.32262,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,f9abdac0-3e84-11f0-ba6a-3fc39906acbb,79.62351,,,6.85566,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:08:48.60,2025-05-31T18:08:48.6025728-07:00,2025-06-01T01:08:48.6025728Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,945fe68a-fd6e-449d-9e4e-a87c4406f3e6,54.78842,-118.26441,11.71725,5.5181,-0.64449,-14.66131,-1.52997,2.75407,0.79603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-31,18:09:05.99,2,3,"Yeary, Will",N/A,Right,LIN_POT,"Trujillo, Danny",N/A,Undefined,RED_TAI,Undefined,1,Top,0,0,2,Undefined,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,80.2575,-2.550701,-3.081929,1977.382353,261.380939,2:45,5.23517,1.58804,5.98867,-39.88309,3.82713,15.35225,-0.45736,0.00835,73.43183,-9.891394,-0.317325,0.475842,,,,,,,,,,,,-9.03162,3.06894,-1.35391,50,5.01121,5.72125,-116.33811,-6.40692,-12.24309,24.0458,-28.01387,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,0406c390-3e85-11f0-ba6a-3fc39906acbb,79.21207,,,6.82568,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:09:05.99,2025-05-31T18:09:05.9914752-07:00,2025-06-01T01:09:05.9914752Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,2135c031-7cd1-4fbf-ac34-cc30f7b74a24,54.51277,-117.26714,12.0229,5.23784,-5.32458,-14.00694,-1.58409,6.19427,-6.12154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-31,18:09:38.17,2,4,"Yeary, Will",N/A,Right,LIN_POT,"Trujillo, Danny",N/A,Undefined,RED_TAI,Undefined,1,Top,0,1,2,Undefined,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,87.44032,-0.785027,-2.514194,2016.023403,238.216989,2:00,5.38303,1.49053,6.10218,-26.46005,10.29052,14.48288,2.45129,0.37081,78.96469,-5.76561,0.094619,0.436318,36.11799,-25.611427,-57.463587,,,,,10.57761,10.57759,-30.929386,0.123811,-8.39028,5.9276,-1.30509,50,5.30878,5.0013,-126.84689,-2.56245,-13.45667,29.72801,-22.66713,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,172af8b0-3e85-11f0-ba6a-3fc39906acbb,86.38748,2.87986,,8.47563,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:09:38.17,2025-05-31T18:09:38.1738496-07:00,2025-06-01T01:09:38.1738496Z,GroundBall,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,6acab404-0323-4456-bc81-6b27044f51a6,54.397,-127.87323,14.864,5.38374,-1.77989,-11.33356,-1.48577,5.46588,-6.72833,,5.83427,26.09735,,,,,,,,2.88706,-23.26019,,,,,,,,-0.35925,-40.90724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
6,2025-05-31,18:10:14.54,3,1,"Yeary, Will",N/A,Right,LIN_POT,"Sta Maria, Caden",N/A,Undefined,RED_TAI,Undefined,1,Top,0,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.64313,-3.18329,-3.792783,2160.405758,241.36764,2:00,5.47589,1.14029,5.69364,-28.49041,8.69591,13.54087,0.1255,-1.27111,79.75181,-8.444198,-1.374118,0.438897,,,,,,,,,,,,-8.168,5.75075,-0.83029,50,5.18985,7.85044,-126.77815,-8.03563,-13.1545,28.45112,-22.91254,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,2cd7d480-3e85-11f0-ba6a-3fc39906acbb,85.87988,,,7.89132,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:10:14.54,2025-05-31T18:10:14.5436672-07:00,2025-06-01T01:10:14.5436672Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,f59a8b2e-87a1-4a9c-9b4a-964b8409f736,54.80633,-127.85222,14.22556,5.47688,-7.17065,-11.45627,-1.13603,8.34704,-6.57725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-31,18:10:36.18,3,2,"Yeary, Will",N/A,Right,LIN_POT,"Sta Maria, Caden",N/A,Undefined,RED_TAI,Undefined,1,Top,0,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.1386,0.275888,-0.361968,2160.36311,247.231772,2:15,5.69235,1.18144,5.98574,-28.30986,7.88185,15.80261,3.5889,2.16283,79.77864,-5.023178,2.480325,0.432988,,,,,,,,,,,,-8.16174,4.34831,-1.16117,50,5.69874,0.13557,-127.94167,-0.32042,-13.36514,29.36982,-25.05352,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,39c241d0-3e85-11f0-ba6a-3fc39906acbb,87.05193,,,8.35996,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:10:36.18,2025-05-31T18:10:36.1875456-07:00,2025-06-01T01:10:36.1875456Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,f90cd2d5-597c-4857-badc-17d14eebe880,54.51046,-128.97291,14.68491,5.69455,0.55927,-12.52676,-1.17417,0.60486,-6.68257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-31,18:11:00.27,3,3,"Yeary, Will",N/A,Right,LIN_POT,"Sta Maria, Caden",N/A,Undefined,RED_TAI,Undefined,1,Top,0,2,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.26326,0.180705,-2.50842,2176.479816,250.836693,2:15,5.55173,1.4036,5.61934,-39.34463,2.5974,3.51536,2.44181,-0.64589,75.10009,-7.050176,-1.88096,0.466118,,,,,,,,,,,,-2.5565,1.57256,-1.19194,50,5.5415,5.09251,-119.35612,-0.94237,-3.66391,24.36678,-29.92029,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,482174d0-3e85-11f0-ba6a-3fc39906acbb,80.86452,,,7.16317,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:11:00.27,2025-05-31T18:11:00.2701312-07:00,2025-06-01T01:11:00.2701312Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,a1f9406f-f9ed-4f89-8128-8b6b6651519c,54.88098,-120.34846,12.18339,5.55507,0.27614,-14.96014,-1.40237,5.24172,-1.83196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-31,18:11:35.07,3,4,"Yeary, Will",N/A,Right,LIN_POT,"Sta Maria, Caden",N/A,Undefined,RED_TAI,Undefined,1,Top,0,2,1,Undefined,Slider,InPlay,Undefined,GroundBall,Out,1,1,,82.46769,-0.165917,-1.456628,2229.246899,175.238351,11:45,5.46859,1.3636,5.8852,-37.22333,3.84201,-0.21335,2.21253,-0.00708,75.6904,-7.036482,-1.494942,0.461221,,,,,,,,,,,,-0.30106,2.30827,-1.24596,50,5.43334,3.05521,-119.83772,-1.54031,-0.43704,23.54028,-28.82325,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,5ce17fa0-3e85-11f0-ba6a-3fc39906acbb,81.72314,,,6.77729,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:11:35.07,2025-05-31T18:11:35.0740992-07:00,2025-06-01T01:11:35.0740992Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,a116b230-b1df-4731-a23a-b66d7d5ffe24,54.61574,-120.741,11.77014,5.47122,-0.43431,-14.41163,-1.36352,3.07198,-0.21852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-31,18:12:13.39,4,1,"Yeary, Will",N/A,Right,LIN_POT,"Rockmore, Brandon",N/A,Undefined,RED_TAI,Undefined,1,Top,1,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.73815,0.722941,-0.434424,2045.551375,10.726424,6:15,5.58832,1.30594,5.63567,-54.67153,-7.95989,-1.78469,1.70688,0.75191,71.53588,-9.240548,-0.754081,0.491908,,,,,,,,,,,,0.77878,-3.77024,-1.26786,50,5.61492,0.92453,-112.94699,-0.39957,1.00295,21.16174,-37.02941,LIN_POT,RED_TAI,McBean,TeamExclusive,Team,20250531-McBean-Private-2,73c13620-3e85-11f0-ba6a-3fc39906acbb,76.62495,,,6.20227,,,,,,,a8e04696-4d76-4eea-aa7f-7c7817f99d1e,2025-06-01,01:12:13.39,2025-05-31T18:12:13.3977088-07:00,2025-06-01T01:12:13.3977088Z,,v3,,122036,,"Chang, Aiden",N/A,Right,LIN_POT,5ded62b2-232e-448e-99dc-295b8ae2d415,54.8649,-113.85483,10.58087,5.59799,1.18899,-18.51471,-1.3066,0.88151,0.50147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
