PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-22,18:08:04.49,1,1,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.78506,-1.990475,-5.189406,1755.021299,288.635547,3:30,4.55821,1.70361,6.02852,-47.08951,-4.40394,17.84076,-1.2176,-1.62871,74.02015,-10.637418,-1.983691,0.470232,,,,,,,,,,,,-11.21528,-1.36413,-1.30736,50,4.3758,10.09209,-118.20023,-5.61232,-15.49833,27.40564,-34.05914,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,845510b0-4fce-11f0-b10b-af00880c907d,80.15717,,,7.76491,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:08:04.49,2025-06-22T18:08:04.4920320-07:00,2025-06-23T01:08:04.4920320Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,688b882e-b0fa-4b99-ace7-4da7ac68f979,54.47313,-119.23285,13.70282,4.56309,-4.329,-17.02957,-1.69862,10.67606,-7.74916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-22,18:08:30.47,1,2,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,1,0,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.92151,-0.545468,-3.088147,2293.477964,242.328726,2:00,4.54704,1.76283,6.16861,-22.45131,10.4115,17.38107,2.17153,0.35614,82.80164,-4.816444,0.043887,0.412595,,,,,,,,,,,,-10.02304,5.94016,-1.53715,50,4.49447,6.49162,-134.55504,-1.99977,-17.89099,36.36817,-21.57091,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,93dd5a60-4fce-11f0-b10b-af00880c907d,91.35462,,,10.11987,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:08:30.47,2025-06-22T18:08:30.4748544-07:00,2025-06-23T01:08:30.4748544Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,68552b73-e8f2-4aa0-9223-30dd0928d2f3,54.3263,-135.71933,18.18409,4.54743,-1.3092,-10.78545,-1.75414,7.06438,-8.9455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-06-22,18:08:51.32,1,3,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,1,1,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.40547,-1.243344,-4.304563,2335.49677,245.594549,2:15,4.59622,1.68431,6.25514,-23.20529,9.12812,17.39847,1.5125,-0.8427,83.69322,-5.63694,-1.169906,0.409258,,,,,,,,,,,,-10.40091,5.51355,-1.37211,50,4.49253,9.40796,-135.1422,-3.69133,-18.8402,35.08881,-22.18685,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,a049be10-4fce-11f0-b10b-af00880c907d,92.09949,,,9.71225,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:08:51.32,2025-06-22T18:08:51.3264128-07:00,2025-06-23T01:08:51.3264128Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,3e1864f7-5ac2-4140-9693-71939bef3065,54.24041,-136.23874,17.54441,4.59705,-2.99797,-11.09343,-1.67532,9.99673,-9.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-06-22,18:09:14.00,1,4,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,1,2,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.69021,-0.51333,-3.400527,2352.975479,242.233217,2:00,4.50112,1.8654,6.08666,-22.03127,11.22449,18.75485,2.18946,0.27886,82.2953,-4.712148,-0.027616,0.415054,,,,,,,,,,,,-10.83808,6.34315,-1.61224,50,4.45007,7.13117,-134.11665,-1.90569,-19.15749,36.98416,-20.96181,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,adcc25a0-4fce-11f0-b10b-af00880c907d,90.81328,,,10.39491,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:09:14.00,2025-06-22T18:09:14.0031488-07:00,2025-06-23T01:09:14.0031488Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,a52ed355-1d00-4103-9405-cc8037a71b0f,54.40782,-135.3267,18.49208,4.5012,-1.21987,-10.48091,-1.85581,7.75797,-9.57875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-06-22,18:09:39.09,1,5,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,1,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.46758,-1.133936,-2.421983,2345.165771,244.641064,2:15,4.58433,1.67649,6.13422,-23.69159,8.62772,15.63761,1.56092,0.73978,83.87638,-5.604675,0.39708,0.409169,,,,,,,,,,,,-8.8076,5.19831,-1.49902,50,4.48572,5.02811,-135.4548,-3.47449,-16.03153,35.19103,-22.71213,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,bcc0e1e0-4fce-11f0-b10b-af00880c907d,92.11954,,,9.5912,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:09:39.09,2025-06-22T18:09:39.0971904-07:00,2025-06-23T01:09:39.0971904Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,23bfb739-a44d-4692-a46e-fd727ea75ad5,54.36066,-136.58299,17.59552,4.58543,-2.74635,-11.35606,-1.66845,5.54207,-8.01577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-22,18:10:02.85,1,6,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,2,2,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.04157,-0.148934,-3.664841,2353.85323,251.744322,2:30,4.55589,1.87234,6.23847,-24.99655,7.52052,19.09375,2.33519,0.07832,83.3823,-4.87052,-0.222214,0.410418,,,,,,,,,,,,-11.15032,4.29122,-1.60818,50,4.53258,7.81902,-134.79505,-1.1724,-20.09298,34.92281,-24.4412,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,cad26a10-4fce-11f0-b10b-af00880c907d,91.83904,,,9.65927,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:10:02.85,2025-06-22T18:10:02.8577280-07:00,2025-06-23T01:10:02.8577280Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,5197477a-54b1-4492-986d-7690b4c04233,54.25914,-135.89403,17.4614,4.55738,-0.40326,-12.2206,-1.86418,8.45132,-10.04649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-06-22,18:10:30.60,1,7,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,2,2,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.11401,1.852782,1.084343,2590.821209,59.022558,8:00,4.53319,1.90677,6.13787,-50.29081,-4.31603,-9.88564,2.0555,2.08522,70.73189,-7.473187,-0.699859,0.488013,,,,,,,,,,,,5.42689,-2.29953,-1.98462,50,4.64922,-1.78154,-113.3602,2.11819,6.95191,23.72989,-35.11979,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,db830720-4fce-11f0-b10b-af00880c907d,77.23658,,,7.38212,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:10:30.60,2025-06-22T18:10:30.6008064-07:00,2025-06-23T01:10:30.6008064Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,8404d213-e0d4-499f-964b-51cd45bf4942,54.36021,-114.26929,11.86495,4.5423,3.46362,-17.5599,-1.91126,-2.04787,3.47595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-22,18:10:50.48,1,8,"Vasser, Eric",1000391537,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,3,2,Undefined,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,92.75567,-0.446763,-1.650618,2429.973065,242.430245,2:00,4.47523,1.90272,6.13766,-22.79021,10.04579,16.85233,2.16297,1.78118,83.03991,-4.768066,1.388531,0.412427,,,,,,,,,,,,-9.17815,5.70122,-1.78484,50,4.4296,3.12406,-134.48364,-1.78742,-16.43232,35.25284,-21.96675,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,e7559bd0-4fce-11f0-b10b-af00880c907d,91.39186,,,9.71576,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:10:50.48,2025-06-22T18:10:50.4814592-07:00,2025-06-23T01:10:50.4814592Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,fd936ce4-d9c2-43fd-9fd1-2ee8317db8d1,54.35694,-135.62094,17.62642,4.47584,-1.07875,-10.98338,-1.89418,3.65418,-8.21616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-22,18:11:22.69,2,1,"Vasser, Eric",1000391537,Right,LIN_POT,"Test10, TestK10",1000233758,Right,TestK,Undefined,1,Top,0,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.28532,-0.695157,-4.180572,2432.191501,242.418156,2:00,4.51897,1.83556,6.3048,-23.56966,10.33504,17.23253,1.91266,-0.58667,81.43587,-5.180299,-1.072977,0.419084,,,,,,,,,,,,-10.56343,5.98095,-1.5369,50,4.45668,8.96238,-132.13035,-2.32939,-18.18043,35.09366,-21.88039,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,fa7fc460-4fce-11f0-b10b-af00880c907d,89.93996,,,9.84945,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:11:22.69,2025-06-22T18:11:22.6913792-07:00,2025-06-23T01:11:22.6913792Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,e823c243-c9c8-4ea2-98c5-25720397b2c4,54.19351,-133.23948,17.54683,4.51937,-1.63786,-10.9402,-1.82924,9.53698,-9.09021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-22,18:12:19.39,2,2,"Vasser, Eric",1000391537,Right,LIN_POT,"Test10, TestK10",1000233758,Right,TestK,Undefined,1,Top,0,0,1,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.14712,-1.120931,-3.303846,2430.85581,247.089303,2:15,4.54324,1.84805,6.07744,-25.50651,8.31678,16.85501,1.37871,0.1924,82.45296,-5.904614,-0.271537,0.418581,,,,,,,,,,,,-9.69186,4.99016,-1.60106,50,4.44304,6.90413,-132.11737,-3.43738,-16.92587,31.28386,-23.45922,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250622-McBean-1,1c503b10-4fcf-11f0-b10b-af00880c907d,90.04819,,,8.69416,,,,,,,b3d5e274-68f6-45b9-afae-1e0ec61318ad,2025-06-23,01:12:19.39,2025-06-22T18:12:19.3947136-07:00,2025-06-23T01:12:19.3947136Z,,v3,,test-11,,"Villanueva, Ryan",10272230,Right,LIN_POT,ee87f614-9679-446c-a430-f6bca171d13f,54.42001,-133.15987,15.64193,4.54456,-2.65563,-11.72961,-1.84053,7.46817,-8.46294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
