PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-17,18:37:00.40,1,1,"Maldonado, Xavier",10130874,Left,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.45174,-2.837058,4.552843,2530.100808,104.544718,9:30,5.54721,-2.57916,5.94132,-32.81065,6.04288,-17.96099,0.17081,0.15628,77.68258,-8.904186,1.332155,0.448628,,,,,,,,,,,,10.6078,4.39988,2.22564,50,5.30199,-9.10846,-123.54038,-7.22067,16.20909,27.20216,-25.4509,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,bb4a70d0-4be4-11f0-b25f-afcb6de2fbee,84.01709,,,7.76916,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:37:00.40,2025-06-17T18:37:00.4080000-07:00,2025-06-18T01:37:00.4080000Z,,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,3d3b5ff6-a594-4f0b-b3d0-44094153a09e,54.55667,-124.53967,13.60108,5.55007,-6.28572,-12.72545,2.57118,-9.70391,8.10454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-17,18:37:19.48,1,2,"Maldonado, Xavier",10130874,Left,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,1,0,Undefined,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,85.75989,-0.039535,3.573469,2473.898873,110.713314,9:45,5.53515,-2.73677,5.90804,-30.76773,7.49788,-16.42249,2.93441,-0.78413,77.94397,-5.768048,0.63036,0.445221,29.99164,-41.72452,60.964695,,,,,8.18519,6.69056,29.514985,0.108893,9.58756,4.19398,2.4595,50,5.5143,-7.11897,-124.35915,-1.08639,14.90424,26.64524,-25.65435,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,c69efbe0-4be4-11f0-b25f-afcb6de2fbee,84.66004,3.37487,,7.81592,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:37:19.48,2025-06-17T18:37:19.4830000-07:00,2025-06-18T01:37:19.4830000Z,GroundBall,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,433ce9bf-147b-4187-8b38-02cb02873212,54.59212,-125.3392,13.32262,5.53691,-0.14279,-12.82717,2.73142,-7.66717,7.45212,,5.40641,15.93667,-1.58634,,,,,,,3.37494,-29.2842,-15.6992,,,,,,,0.96299,28.71084,-4.79919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,2025-06-17,18:37:59.03,2,1,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test10, TestK10",1000233758,Right,TestK,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.647,0.077774,2.825953,2366.211797,115.421045,9:45,5.68147,-2.62018,5.9299,-30.64824,8.60319,-15.29828,3.1997,-1.27096,76.85462,-5.642341,0.080621,0.45092,,,,,,,,,,,,8.6454,4.79177,2.40272,50,5.67053,-5.43678,-122.77185,-0.81641,13.09356,26.05748,-24.91682,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,de486b00-4be4-11f0-b25f-afcb6de2fbee,83.59015,,,7.79238,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:37:59.03,2025-06-17T18:37:59.0360000-07:00,2025-06-18T01:37:59.0360000Z,,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,6cc9f88c-683a-4803-9428-5d8e90a149e3,54.56718,-123.7374,13.02874,5.68368,0.10688,-12.45841,2.61317,-5.92197,6.54678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-06-17,18:38:16.58,2,2,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test10, TestK10",1000233758,Right,TestK,Undefined,1,Top,0,1,0,Undefined,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,85.31365,-2.303935,3.779829,2490.976378,124.109628,10:15,5.66472,-2.40012,5.92498,-27.22379,11.49969,-15.02544,1.25244,-0.13985,77.73122,-7.38008,1.085748,0.447877,86.87766,32.470239,29.875682,,91.77037,53.05761,60.64769,288.72051,234.27928,40.967419,4.009356,8.85469,6.9693,2.10612,50,5.46462,-7.56357,-123.55659,-5.83764,13.59801,26.13227,-21.4714,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,e8b8feb0-4be4-11f0-b25f-afcb6de2fbee,84.15808,61.87884,,7.58243,,,,1.59376,1.28535,0.14142,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:38:16.58,2025-06-17T18:38:16.5850000-07:00,2025-06-18T01:38:16.5850000Z,FlyBall,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,4df2f35e-e4c1-4748-9a95-57accab6d024,54.57354,-124.52014,13.06614,5.66527,-5.04595,-10.7357,2.39425,-8.06496,6.79901,242.145984,1.59597,93.14965,-14.59628,1.73609,0.3187,-0.38716,0.126,-0.01868,0.00108,1.28459,68.42758,-22.54134,2.55501,-0.67547,0.18349,-0.03327,0.00312,-0.00011,0.14233,53.52246,0.31152,-1.25806,0.60656,-0.23934,0.05859,-0.00785,0.00044,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2025-06-17,18:38:53.46,3,1,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test11, TestK11",1000233759,Right,TestK,Undefined,1,Top,1,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.1781,0.823423,2.171756,2353.524224,167.706727,11:30,5.63079,-2.74009,5.71178,-35.04671,10.89536,-2.06721,3.47795,-0.88814,71.71894,-5.669074,1.802395,0.487839,,,,,,,,,,,,1.63339,5.75886,2.55955,50,5.67813,-4.22423,-113.47327,0.5569,2.13569,20.21727,-24.64427,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,febb4d80-4be4-11f0-b25f-afcb6de2fbee,77.26404,,,6.45916,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:38:53.46,2025-06-17T18:38:53.4650000-07:00,2025-06-18T01:38:53.4650000Z,,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,5f7dbd3f-0d81-4a0c-a753-9dd787427ea5,54.78504,-114.32263,10.10863,5.63298,1.59225,-12.32213,2.7389,-4.31396,1.06784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-17,18:39:09.95,3,2,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test11, TestK11",1000233759,Right,TestK,Undefined,1,Top,1,1,0,Undefined,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,84.40703,-1.581162,3.89212,2450.448369,131.971982,10:30,5.65484,-2.61805,6.09731,-26.85966,12.23859,-12.19135,1.95038,-0.02866,77.18679,-6.60767,1.700931,0.450039,75.70675,-32.97057,-36.565952,,,,,4.2596,4.2596,-24.487492,0.032274,7.418,7.14481,2.32452,50,5.51868,-7.8565,-122.36048,-4.19219,11.22618,24.54561,-21.36129,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,088037e0-4be5-11f0-b25f-afcb6de2fbee,83.75374,1.95493,,7.22025,,,,1.45593,1.95493,0.02983,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:39:09.95,2025-06-17T18:39:09.9510000-07:00,2025-06-18T01:39:09.9510000Z,GroundBall,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,305af76e-9345-4aa9-9585-8966cbd919cf,54.40145,-123.24025,12.27281,5.65522,-3.42655,-10.68064,2.61333,-8.25887,5.61309,,1.45499,75.00032,,,,,,,,1.95569,-60.57363,,,,,,,,0.03053,-55.63103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2025-06-17,18:39:51.97,4,1,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test12, TestK12",1000233760,Left,TestK,Undefined,1,Top,1,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.62194,-1.322629,3.787467,2377.714272,140.872838,10:45,5.73879,-2.42003,6.03815,-28.08903,10.96965,-7.87646,2.17049,0.43562,77.25827,-6.566762,2.373622,0.449811,,,,,,,,,,,,5.1326,6.42118,2.12836,50,5.6203,-7.80591,-122.63622,-3.70416,7.78929,25.04163,-22.42916,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,219740c0-4be5-11f0-b25f-afcb6de2fbee,83.79614,,,7.36367,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:39:51.97,2025-06-17T18:39:51.9750000-07:00,2025-06-18T01:39:51.9750000Z,,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,e79bdd19-3b4c-45de-a517-0b19f0552e42,54.45882,-123.54333,12.52082,5.73977,-2.89168,-11.21458,2.41624,-8.08807,3.89465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-17,18:40:08.42,4,2,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test12, TestK12",1000233760,Left,TestK,Undefined,1,Top,1,0,1,Undefined,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.97395,-0.923722,3.118351,2402.271443,141.46292,10:45,5.8002,-2.36609,5.86223,-26.95974,11.69564,-8.37264,2.69407,-0.16402,78.05523,-5.939347,1.618819,0.447483,,,,,,,,,,,,5.13697,6.5904,2.11808,50,5.70946,-6.38657,-123.32537,-2.84823,7.94101,23.66521,-21.98626,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,2b5b40c0-4be5-11f0-b25f-afcb6de2fbee,84.23213,,,6.91872,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:40:08.42,2025-06-17T18:40:08.4240000-07:00,2025-06-18T01:40:08.4240000Z,,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,d165df26-58b3-42f5-a4b0-0f63475cb4f9,54.63682,-124.21196,11.83261,5.80074,-2.02454,-10.99313,2.36292,-6.68407,3.97051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-17,18:40:39.19,4,3,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test12, TestK12",1000233760,Left,TestK,Undefined,1,Top,1,0,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.37909,-0.462987,1.446063,2346.695586,234.524008,1:45,5.63174,-2.61376,5.67796,-43.39097,4.07792,3.44744,1.58407,-0.97815,70.595,-8.442978,2.06311,0.495879,,,,,,,,,,,,-1.29284,2.75414,2.48976,50,5.56596,-2.96648,-112.23281,-2.28848,-1.63293,22.16251,-28.69542,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,3dc59bc0-4be5-11f0-b25f-afcb6de2fbee,76.01134,,,6.78409,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:40:39.19,2025-06-17T18:40:39.1950000-07:00,2025-06-18T01:40:39.1950000Z,,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,a84b0467-60df-495e-9e62-677a9a02ae4e,54.81759,-113.18014,11.08126,5.63757,-1.06191,-14.34771,2.61507,-2.89668,-0.81647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-17,18:41:06.91,5,1,"Maldonado, Xavier",10130874,Left,LIN_POT,"Test13, TestK13",1000233761,Right,TestK,Undefined,1,Top,2,0,0,Undefined,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.72882,-0.326627,3.622987,2357.197115,135.205036,10:30,5.81486,-2.38053,5.77692,-29.81868,10.98768,-9.40898,3.02544,0.21101,75.34289,-5.906055,1.942072,0.459764,,,,,,,,,,,,6.05843,6.11894,2.08709,50,5.77005,-7.30281,-121.21227,-1.63319,8.84594,27.79997,-23.23972,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250617-McBean-1,4e3670b0-4be5-11f0-b25f-afcb6de2fbee,81.9821,,,8.38593,,,,,,,bf193ced-9a05-4e6c-aac3-6061f1dad0f7,2025-06-18,01:41:06.91,2025-06-17T18:41:06.9160000-07:00,2025-06-18T01:41:06.9160000Z,,v3,,test-11,,"Lee, Ryan",1000240509,Right,LIN_POT,b3404def-8eff-44e6-9e57-25d9099768ed,54.72094,-122.29023,13.89998,5.8159,-0.73206,-11.61986,2.37691,-7.64581,4.42297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
