PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-26,18:08:07.52,1,1,"Staton, Cam",10268009,Left,LIN_POT,"Freschi, Dario",10282272,Left,WES_COA17,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.37036,-0.535184,2.71638,2211.768915,141.000552,10:45,5.78712,-1.03685,5.08955,-22.7495,14.85371,-11.09544,3.38635,0.60058,80.1021,-4.741905,0.756984,0.441351,,,,,,,,,,,,6.21961,7.86937,0.78895,50,5.71899,-5.50611,-126.70662,-1.99649,10.16518,24.59429,-19.31251,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,2b847bb0-6a86-11f0-b435-4b07bff4b936,85.40248,,,7.26825,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:08:07.52,2025-07-26T18:08:07.5217920-07:00,2025-07-27T01:08:07.5217920Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,33cfb892-ac58-4960-a34c-b512bb9c7c67,55.40835,-127.75209,12.29715,5.78641,-1.17554,-9.65625,1.03219,-5.93822,5.08259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-07-26,18:08:21.91,1,2,"Staton, Cam",10268009,Left,LIN_POT,"Freschi, Dario",10282272,Left,WES_COA17,Undefined,1,Top,0,0,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.34814,-1.182618,2.580929,2252.570935,278.201946,3:15,5.63536,-1.11165,4.40233,-48.7755,0.63713,6.13567,0.44065,1.86475,71.53403,-9.855027,3.652967,0.50593,,,,,,,,,,,,-2.28362,1.06039,0.83006,50,5.46107,-5.31126,-112.04463,-4.15941,-2.90681,19.99569,-30.82426,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,34077030-6a86-11f0-b435-4b07bff4b936,74.50132,,,5.8141,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:08:21.91,2025-07-26T18:08:21.9115008-07:00,2025-07-27T01:08:21.9115008Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,e40db27e-ffe9-4a54-b64c-9a38bfbb3528,56.09715,-113.1275,9.99784,5.64112,-2.49011,-15.41213,1.11343,-5.15384,-1.45341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-07-26,18:08:38.89,1,3,"Staton, Cam",10268009,Left,LIN_POT,"Freschi, Dario",10282272,Left,WES_COA17,Undefined,1,Top,0,1,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.75884,-1.904843,1.755558,2379.725151,145.562235,10:45,5.93399,-0.85851,4.79566,-21.90615,15.82446,-10.03953,2.30192,-0.03104,80.48654,-5.933436,-0.010007,0.442098,72.3533,55.178227,-30.314524,,,,,,74.72599,,,5.44488,8.65808,0.69282,50,5.72559,-3.43507,-127.23052,-5.04712,8.95593,25.25759,-17.93293,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,3e3618e0-6a86-11f0-b435-4b07bff4b936,85.25817,87.05921,,7.27229,,,,2.12476,2.46766,0.71276,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:08:38.89,2025-07-26T18:08:38.8904960-07:00,2025-07-27T01:08:38.8904960Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,2c1156c3-87ca-4e0e-acc0-865ac68d6aec,55.70332,-128.35774,12.6288,5.93298,-4.24679,-8.96646,0.85504,-3.83476,4.47797,157.057388,2.12476,52.30925,-10.83615,2.50682,0.17634,-0.78125,0.57355,-0.21008,0.03171,2.46766,87.11634,-22.51039,2.32548,-0.79101,0.51202,-0.30661,0.10746,-0.01597,0.71276,-30.5861,1.41519,-0.21264,0.234,-0.28663,0.19378,-0.06982,0.01052,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
4,2025-07-26,18:09:19.64,1,4,"Staton, Cam",10268009,Left,LIN_POT,"Freschi, Dario",10282272,Left,WES_COA17,Undefined,1,Top,0,1,2,Undefined,Slider,InPlay,Undefined,FlyBall,Out,1,0,,77.29258,2.194561,0.8131,2231.621423,290.908056,3:45,5.57565,-1.08243,4.39827,-50.78054,-1.58291,7.91705,3.43998,0.35352,71.23159,-6.889476,2.195368,0.504828,89.19661,42.22478,-6.651324,,107.27136,93.25728,-24.34801,266.02269,130.74711,-19.098297,5.506139,-3.65402,-0.96843,0.98734,50,5.75916,-1.92698,-112.09098,2.36804,-4.67857,19.05029,-33.41403,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,567e8720-6a86-11f0-b435-4b07bff4b936,74.6639,108.60453,,6.06098,,,,0.61485,2.19516,-0.07141,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:09:19.64,2025-07-26T18:09:19.6442624-07:00,2025-07-27T01:09:19.6442624Z,FlyBall,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,520fcafa-338c-4f34-8187-7b08895d5055,56.10262,-113.12339,9.52514,5.58176,4.17888,-16.70701,1.0849,-1.67343,-2.33928,157.259722,0.6216,96.081,-25.87218,6.53296,-0.94617,-0.01588,0.0339,-0.00521,0.00026,2.18744,88.05389,-20.92601,1.41364,-0.19463,0.02375,0.00333,-0.00133,0.0001,-0.06942,-11.2653,-5.0307,2.10307,-0.47191,0.0464,0.00298,-0.00106,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
5,2025-07-26,18:09:51.71,2,1,"Staton, Cam",10268009,Left,LIN_POT,"Thompson, Teo",10927917,Right,WES_COA17,Undefined,1,Top,1,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.37204,-1.432347,2.361737,2237.702358,144.766521,10:45,5.62438,-1.08171,4.77769,-21.48659,15.56072,-10.21465,2.47464,0.30708,81.38659,-5.377044,0.567249,0.438076,,,,,,,,,,,,5.6126,8.34323,0.85486,50,5.46277,-4.80237,-128.16207,-4.01522,9.42463,24.11106,-18.16417,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,699d6510-6a86-11f0-b435-4b07bff4b936,86.04084,,,6.98545,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:09:51.71,2025-07-26T18:09:51.7192704-07:00,2025-07-27T01:09:51.7192704Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,3a69e014-9a20-4273-b230-0f0192bd2aff,55.72073,-129.23383,12.05553,5.6233,-3.20781,-9.08209,1.07764,-5.2213,4.71232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-07-26,18:10:06.61,2,2,"Staton, Cam",10268009,Left,LIN_POT,"Thompson, Teo",10927917,Right,WES_COA17,Undefined,1,Top,1,0,1,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.18908,-2.513491,1.836808,2330.563114,142.457164,10:45,5.73156,-0.95194,4.81585,-20.2771,16.23469,-11.59784,1.65813,-0.1779,81.85693,-6.246668,-0.203664,0.434899,,,,,,,,,,,,6.19099,8.99985,0.78,50,5.46476,-3.59123,-129.24504,-6.42942,10.52013,25.77638,-16.88092,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,727864a0-6a86-11f0-b435-4b07bff4b936,86.6695,,,7.33215,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:10:06.61,2025-07-26T18:10:06.6130432-07:00,2025-07-27T01:10:06.6130432Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,2dce6c5c-bff3-4cdf-a49c-73edd9daddbe,55.6821,-130.37334,12.88819,5.73002,-5.69049,-8.44046,0.94728,-4.05172,5.26007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-07-26,18:10:22.87,2,3,"Staton, Cam",10268009,Left,LIN_POT,"Thompson, Teo",10927917,Right,WES_COA17,Undefined,1,Top,1,0,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.07859,-2.429231,3.35937,2324.492334,142.180007,10:45,5.74244,-0.96343,4.64354,-21.83194,15.79713,-11.37253,1.60934,1.28481,81.08047,-6.419965,1.368574,0.441502,,,,,,,,,,,,6.41717,8.6913,0.63031,50,5.47398,-6.94199,-127.51491,-6.25231,10.65639,24.11665,-17.7412,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,7c327990-6a86-11f0-b435-4b07bff4b936,85.37313,,,6.99811,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:10:22.87,2025-07-26T18:10:22.8703744-07:00,2025-07-27T01:10:22.8703744Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,2496028e-c89d-43c0-8b30-3e68210fa1ea,55.85491,-128.61747,12.05833,5.74129,-5.44122,-8.8706,0.95882,-7.42918,5.3282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-07-26,18:10:41.03,2,4,"Staton, Cam",10268009,Left,LIN_POT,"Thompson, Teo",10927917,Right,WES_COA17,Undefined,1,Top,1,1,2,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.75993,-1.082178,1.104987,2351.047796,144.54092,10:45,5.77588,-0.60372,4.95583,-19.06438,16.80032,-11.16028,3.16442,-0.4896,82.07844,-4.626345,-0.863577,0.431027,,,,,,,,,,,,5.79315,8.93052,0.50621,50,5.6559,-1.97615,-130.19573,-3.14264,9.96654,26.74682,-16.80998,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,86ef0a60-6a86-11f0-b435-4b07bff4b936,87.44787,,,7.68148,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:10:41.03,2025-07-26T18:10:41.0388480-07:00,2025-07-27T01:10:41.0388480Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,5c4c19ae-6173-407e-aff5-efd1bea2a59d,55.5411,-131.32914,13.37341,5.77398,-2.43032,-8.40499,0.5989,-2.39848,4.98327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-07-26,18:11:05.14,2,5,"Staton, Cam",10268009,Left,LIN_POT,"Thompson, Teo",10927917,Right,WES_COA17,Undefined,1,Top,1,1,2,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.55273,-1.305317,0.956521,2509.326541,146.489023,11:00,5.89852,-0.76291,4.80986,-19.51792,17.10863,-10.48044,3.03503,-0.73002,81.04953,-4.944068,-0.887346,0.435582,,,,,,,,,,,,5.44685,9.18012,0.67742,50,5.75276,-1.65917,-129.70437,-3.66146,9.19357,29.45736,-16.67922,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,955f5460-6a86-11f0-b435-4b07bff4b936,86.53358,,,8.5032,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:11:05.14,2025-07-26T18:11:05.1456512-07:00,2025-07-27T01:11:05.1456512Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,afbd87b8-97c4-4700-a4c0-29d7ede52283,55.68641,-130.98946,14.72868,5.89662,-2.93382,-8.33961,0.75855,-2.06024,4.59678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-07-26,18:11:25.40,2,6,"Staton, Cam",10268009,Left,LIN_POT,"Thompson, Teo",10927917,Right,WES_COA17,Undefined,1,Top,1,1,2,Undefined,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,88.47888,-1.870064,3.339489,2413.432027,141.010066,10:45,5.71648,-1.142,5.0095,-18.66328,18.56312,-13.98969,2.39246,0.84783,80.30636,-5.3662,0.874429,0.439134,,,,,,,,,,,,7.87666,10.1015,0.83306,50,5.52236,-6.81037,-128.01325,-4.81978,13.00486,27.66512,-15.49584,LIN_POT,WES_COA17,McBean,Pacific Empire,PEL,20250726-McBean-1,a17533a0-6a86-11f0-b435-4b07bff4b936,85.83359,,,8.17252,,,,,,,a2a6b243-65d2-41e9-ae51-91234f35fc38,2025-07-27,01:11:25.40,2025-07-26T18:11:25.4071296-07:00,2025-07-27T01:11:25.4071296Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,da399486-d35c-4580-b99c-8520318b5115,55.48692,-129.19359,13.83256,5.71389,-4.15865,-7.74792,1.13547,-7.36523,6.50243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
