PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-28,18:41:59.89,1,1,"Hunt, Owen",N/A,Right,LIN_POT,"Conti, Joseph",N/A,Right,SOU_BAY1,Undefined,1,Top,0,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.39707,-1.283525,-3.580882,2012.114571,232.567355,1:45,6.06192,1.76517,6.43108,-23.74741,11.43347,13.76883,2.90082,-0.38278,81.57514,-5.721738,-1.089362,0.426899,,,,,,,,,,,,-8.00292,6.55607,-1.51616,50,5.9594,7.44315,-127.09343,-3.55466,-13.37566,20.71356,-21.2166,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,1d4eefc0-3c2e-11f0-b243-abfb408d895f,88.29364,,,5.82193,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:41:59.89,2025-05-28T18:41:59.8909440-07:00,2025-05-29T01:41:59.8909440Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,13652c66-373a-40c7-bcb2-f1a4d44577d3,54.0704,-127.75509,10.35678,6.06213,-2.87693,-10.6083,-1.76074,7.87042,-6.68783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-28,18:42:12.01,1,2,"Hunt, Owen",N/A,Right,LIN_POT,"Conti, Joseph",N/A,Right,SOU_BAY1,Undefined,1,Top,0,0,1,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,88.0141,-1.503417,-3.819763,2031.051868,230.83948,1:45,6.01649,2.00237,6.38753,-22.73942,12.06371,13.70953,2.73526,-0.3739,82.06193,-5.755453,-1.342172,0.4246,82.85524,-33.99277,13.036903,,,,,4.63551,4.63551,16.03305,0.038963,-8.04508,6.92748,-1.73365,50,5.89736,8.03105,-127.9325,-4.04121,-13.60984,21.25812,-20.45487,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,24820bb0-3c2e-11f0-b243-abfb408d895f,88.77157,2.65446,,5.95217,,,,0.62019,2.65446,0.39231,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:42:12.01,2025-05-28T18:42:12.0185344-07:00,2025-05-29T01:42:12.0185344Z,GroundBall,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,019c454c-116d-40a4-bca4-6b3d0f0c2341,54.11421,-128.61433,10.62906,6.01645,-3.38515,-10.22743,-1.99823,8.46757,-6.80492,,0.6185,98.42622,,,,,,,,2.65563,-68.12724,,,,,,,,0.39192,22.79027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
3,2025-05-28,18:42:44.00,2,1,"Hunt, Owen",N/A,Right,LIN_POT,"Plaskett, Joe",1000237974,Right,SOU_BAY1,Undefined,1,Top,1,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.35139,-0.264929,-3.702525,2002.204164,287.333839,3:30,6.01967,1.90857,6.32493,-43.6705,1.49,1.12559,2.13597,-1.4121,70.8373,-8.429868,-3.499245,0.483672,,,,,,,,,,,,-1.97118,1.49362,-1.63845,50,5.98086,7.38421,-114.76596,-1.82953,-2.54209,27.77771,-30.24785,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,379c2eb0-3c2e-11f0-b243-abfb408d895f,77.9298,,,8.51409,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:42:44.00,2025-05-28T18:42:44.0099328-07:00,2025-05-29T01:42:44.0099328Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,76de0eec-2906-4da8-91e7-153db589c867,54.16738,-115.77023,13.88886,6.02724,-0.73595,-15.12392,-1.90708,7.47612,-1.27105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-28,18:42:56.20,2,2,"Hunt, Owen",N/A,Right,LIN_POT,"Plaskett, Joe",1000237974,Right,SOU_BAY1,Undefined,1,Top,1,0,1,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.04532,-2.377191,-4.649762,2050.641785,234.018747,1:45,6.20168,1.71637,6.41245,-22.35064,13.65843,17.34875,2.14509,-1.12226,80.37809,-6.581391,-1.516978,0.431894,,,,,,,,,,,,-10.20197,8.06008,-1.39077,50,6.02075,9.6037,-126.20628,-5.89428,-16.62528,23.18898,-19.03919,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,3edcdf30-3c2e-11f0-b243-abfb408d895f,87.27238,,,6.66723,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:42:56.20,2025-05-28T18:42:56.2001408-07:00,2025-05-29T01:42:56.2001408Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,159df0cd-e2ad-4bc9-b0d5-ebf04549e9b3,54.08763,-126.95512,11.59449,6.20116,-5.27945,-9.5196,-1.70957,10.14058,-8.31264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-28,18:43:09.87,2,3,"Hunt, Owen",N/A,Right,LIN_POT,"Plaskett, Joe",1000237974,Right,SOU_BAY1,Undefined,1,Top,1,0,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.3365,-0.742784,-3.632594,2118.585329,219.108771,1:15,6.39762,1.51047,6.2035,-18.51643,17.81469,13.52351,4.16755,-0.72009,79.58659,-4.28168,-1.197717,0.433821,,,,,,,,,,,,-7.97103,9.76674,-1.24357,50,6.33219,7.49213,-126.67272,-2.14441,-12.9359,26.16649,-16.32398,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,4700c3c0-3c2e-11f0-b243-abfb408d895f,86.88474,,,7.74992,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:43:09.87,2025-05-28T18:43:09.8760192-07:00,2025-05-29T01:43:09.8760192Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,0e1d3331-48a2-455d-ad50-8343b00ea193,54.2934,-127.55652,13.08325,6.3953,-1.59305,-8.16199,-1.50401,7.92905,-6.46795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-28,18:43:24.93,2,4,"Hunt, Owen",N/A,Right,LIN_POT,"Plaskett, Joe",1000237974,Right,SOU_BAY1,Undefined,1,Top,1,1,2,Undefined,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,88.28652,-0.955825,-3.601468,2046.157099,228.489076,1:30,6.10799,1.79739,6.24949,-20.10698,15.12178,15.88359,3.54909,-0.20476,81.07448,-4.761502,-0.737918,0.427189,,,,,,,,,,,,-9.15524,8.42044,-1.53686,50,6.02673,7.4325,-128.17502,-2.72223,-15.32491,24.95641,-18.0791,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,4ff60210-3c2e-11f0-b243-abfb408d895f,88.23366,,,7.21204,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:43:24.93,2025-05-28T18:43:24.9315840-07:00,2025-05-29T01:43:24.9315840Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,a8278134-04c6-4de4-8f7a-35a079be88dc,54.24958,-128.99978,12.47821,6.10682,-2.12475,-9.03955,-1.79086,7.93896,-7.66245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-28,18:43:51.09,3,1,"Hunt, Owen",N/A,Right,LIN_POT,"Matteucci, Max",1000278840,Right,SOU_BAY1,Undefined,1,Top,2,0,0,Undefined,Changeup,InPlay,Undefined,FlyBall,Single,0,0,,83.99174,-1.874728,-3.296388,1434.047104,255.880158,2:30,5.82659,1.8901,6.62681,-33.01703,5.32922,16.65902,1.35512,0.25668,77.64296,-8.032549,-0.264568,0.44569,86.73954,17.766309,16.455859,2469.12005,105.66867,28.4764,30.56286,289.58545,289.58545,16.213045,3.472568,-9.71705,3.62516,-1.67326,50,5.68574,6.4555,-122.04935,-4.94447,-14.73531,22.81933,-26.6767,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,5f94e100-3c2e-11f0-b243-abfb408d895f,84.57099,33.07992,,6.34878,,,,2.38555,1.51026,-0.23135,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:43:51.09,2025-05-28T18:43:51.0946816-07:00,2025-05-29T01:43:51.0946816Z,LineDrive,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,4d798c70-09f1-40d7-ad9d-a116d6ea57ac,53.87471,-122.77166,11.40967,5.82888,-4.10006,-13.33835,-1.88498,6.92192,-7.36765,183.609497,2.38532,116.1952,-17.50761,3.47328,-0.77302,0.17839,-0.03521,0.00429,-0.0002,1.51049,38.81199,-12.42864,0.25402,0.06893,-0.03646,0.00892,-0.00037,-0.0001,-0.23149,34.32319,-4.58576,0.62361,-0.1154,0.03301,-0.00802,0.00094,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-05-28,18:44:37.54,4,1,"Hunt, Owen",N/A,Right,LIN_POT,"Louie, Tyler",N/A,Right,SOU_BAY1,Undefined,1,Top,2,0,0,Undefined,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.98797,-1.592931,-3.642893,1851.322347,232.741597,1:45,6.16139,1.5775,6.36491,-23.3082,12.68512,15.30883,2.74985,-0.50355,80.36457,-5.970451,-0.876096,0.4318,,,,,,,,,,,,-8.91532,7.34071,-1.32077,50,6.03491,7.46588,-126.34061,-4.20088,-14.55913,23.24448,-20.18632,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,7b4188e0-3c2e-11f0-b243-abfb408d895f,87.29147,,,6.6234,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:44:37.54,2025-05-28T18:44:37.5447040-07:00,2025-05-29T01:44:37.5447040Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,b7329ade-a437-4f64-9374-0e315ca64043,54.13558,-127.09921,11.62224,6.16126,-3.54208,-10.09316,-1.57218,7.94103,-7.27956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-28,18:44:58.73,4,2,"Hunt, Owen",N/A,Right,LIN_POT,"Louie, Tyler",N/A,Right,SOU_BAY1,Undefined,1,Top,2,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.83076,-2.437034,-4.694098,1644.801265,241.29124,2:00,5.70473,1.56941,6.64546,-29.1499,9.45812,15.14135,1.03604,-1.47507,77.40907,-7.893639,-1.946501,0.447209,,,,,,,,,,,,-9.18835,5.98843,-1.25788,50,5.52799,9.44398,-121.53615,-5.99835,-13.83476,22.33392,-23.15734,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,87eaf590-3c2e-11f0-b243-abfb408d895f,84.2838,,,6.42169,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:44:58.73,2025-05-28T18:44:58.7392000-07:00,2025-05-29T01:44:58.7392000Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,60773c8e-8f85-4728-85be-7b50d1b7fed0,53.85431,-122.24238,11.16696,5.70609,-5.26608,-11.57867,-1.56343,9.88146,-6.91738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-28,18:45:14.96,4,3,"Hunt, Owen",N/A,Right,LIN_POT,"Louie, Tyler",N/A,Right,SOU_BAY1,Undefined,1,Top,2,1,1,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.37938,-1.018773,-4.163722,2136.285357,232.4784,1:45,6.04155,1.98379,6.31625,-41.79089,2.95256,1.64551,1.61803,-1.72093,71.63944,-8.799134,-3.866812,0.481433,,,,,,,,,,,,-2.28213,2.44701,-1.67945,50,5.94786,8.29976,-114.84672,-3.27934,-2.97934,25.73841,-28.97946,LIN_POT,SOU_BAY1,McBean,TeamExclusive,Team,20250528-McBean-Private-1,919d1b40-3c2e-11f0-b243-abfb408d895f,78.29213,,,7.73994,,,,,,,b6bf0a00-caf5-4fa0-abb5-b7ef09e98afd,2025-05-29,01:45:14.96,2025-05-28T18:45:14.9642240-07:00,2025-05-29T01:45:14.9642240Z,,v3,,,,"Chang, Aidan",N/A,Right,LIN_POT,f1c55dc5-70a5-4dfc-8c19-9318480a329e,54.17794,-115.77926,12.8692,6.04765,-2.22938,-14.48973,-1.98212,8.40771,-1.48967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
