PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-20,18:07:21.21,1,1,"Alkire, Johnny",1000107520,Right,LIN_POT,"Smith, Trevor",10014675,Left,MED_ROG,Undefined,1,Top,0,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.37666,3.481743,-0.279148,2743.806712,36.521181,7:15,5.79693,2.46965,4.76635,-61.81594,-11.28772,-9.62682,3.95082,1.40275,69.36296,-7.64781,-1.971492,0.511609,,,,,,,,,,,,4.59134,-5.97835,-2.43285,50,6.09187,0.9471,-110.54921,4.42458,5.62762,21.46447,-39.5017,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,0e3c64c0-65cf-11f0-80b2-af8ed62b3681,73.67425,,,7.0137,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:07:21.21,2025-07-20T18:07:21.2190720-07:00,2025-07-21T01:07:21.2190720Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,bbfe4b45-da51-4869-805f-b208eafa287b,55.73363,-111.65692,10.73223,5.81093,6.46313,-19.75085,-2.47424,0.65668,2.81381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-07-20,18:07:35.49,1,2,"Alkire, Johnny",1000107520,Right,LIN_POT,"Smith, Trevor",10014675,Left,MED_ROG,Undefined,1,Top,0,1,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.21465,-1.847527,-2.389034,2452.407485,213.938317,1:15,5.73965,2.0658,6.03311,-17.44099,17.67233,11.10083,2.57333,0.77731,81.17209,-5.175152,-0.393017,0.426488,,,,,,,,,,,,-6.4276,9.9941,-1.8852,50,5.58583,4.94151,-129.4335,-4.67611,-10.8469,28.33391,-15.30847,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,16d3a490-65cf-11f0-80b2-af8ed62b3681,88.37857,,,8.04256,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:07:35.49,2025-07-20T18:07:35.4926080-07:00,2025-07-21T01:07:35.4926080Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,3eb1c3aa-fd87-4780-9414-b573ac6c7acc,54.46488,-130.40724,14.16695,5.73749,-4.15001,-7.65423,-2.06142,5.31428,-5.42345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-07-20,18:07:53.95,1,3,"Alkire, Johnny",1000107520,Right,LIN_POT,"Smith, Trevor",10014675,Left,MED_ROG,Undefined,1,Top,0,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.48845,-0.777583,-1.470675,2053.432631,254.234096,2:30,5.38656,2.50486,6.39805,-33.80273,5.45689,15.0067,1.85429,2.40263,76.68744,-7.083521,1.251733,0.450967,,,,,,,,,,,,-8.24993,3.44162,-2.40588,50,5.31537,2.56627,-121.39802,-2.65693,-12.30477,23.88666,-27.04089,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,21ce9df0-65cf-11f0-80b2-af8ed62b3681,83.58141,,,6.80101,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:07:53.95,2025-07-20T18:07:53.9522560-07:00,2025-07-21T01:07:53.9522560Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,ce7d6b6b-36aa-4a84-81c6-97e9061f8783,54.10146,-122.20237,11.94333,5.38951,-1.74636,-13.52044,-2.49927,2.98062,-6.15239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-07-20,18:08:09.87,1,4,"Alkire, Johnny",1000107520,Right,LIN_POT,"Smith, Trevor",10014675,Left,MED_ROG,Undefined,1,Top,0,2,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.21616,-0.366654,-2.925222,2685.706084,26.963936,7:00,5.61467,2.43692,5.41939,-55.71861,-9.47209,-5.48158,0.62754,-0.76239,72.87642,-10.401229,-3.901505,0.489453,,,,,,,,,,,,1.9978,-4.26618,-2.17308,50,5.54306,6.01599,-113.58792,-2.65329,2.62474,19.71038,-37.77907,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,2b423400-65cf-11f0-80b2-af8ed62b3681,77.0093,,,5.33973,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:08:09.87,2025-07-20T18:08:09.8704384-07:00,2025-07-21T01:08:09.8704384Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,325a0822-d598-4fa5-98f7-388f49d1f356,55.08311,-114.46657,9.85519,5.6238,-0.96918,-18.88953,-2.43865,5.89898,1.31237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-07-20,18:08:28.43,1,5,"Alkire, Johnny",1000107520,Right,LIN_POT,"Smith, Trevor",10014675,Left,MED_ROG,Undefined,1,Top,0,3,1,Undefined,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,89.60987,-0.068017,-3.160108,2482.105662,204.300088,12:45,5.86442,1.99865,6.16125,-19.57859,14.51473,6.12445,4.16995,-0.41317,82.72326,-3.757004,-2.05802,0.420248,,,,,,,,,,,,-3.92264,7.82304,-1.76173,50,5.84899,6.93721,-130.19568,-0.74231,-6.81678,24.1492,-18.57911,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,3645dff0-65cf-11f0-80b2-af8ed62b3681,89.69084,,,6.88661,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:08:28.43,2025-07-20T18:08:28.4306944-07:00,2025-07-21T01:08:28.4306944Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,8446b52c-f165-4469-8513-01fb95f9c77d,54.33719,-130.99769,12.0746,5.8634,-0.12528,-9.28955,-1.99588,7.1636,-3.40839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-07-20,18:09:06.54,2,1,"Alkire, Johnny",1000107520,Right,LIN_POT,"Ortiz, Chris",1000083425,Right,MED_ROG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.18216,-0.880593,-3.747568,2489.869024,210.544463,1:00,5.87412,1.73856,6.08431,-19.72844,14.84351,8.18252,3.41362,-1.05146,82.36402,-4.588838,-2.278385,0.423188,,,,,,,,,,,,-5.11792,8.17737,-1.45309,50,5.79535,8.14451,-129.47162,-2.59255,-8.7953,23.88113,-18.12097,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,4d147f70-65cf-11f0-80b2-af8ed62b3681,89.06783,,,6.81814,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:09:06.54,2025-07-20T18:09:06.5489408-07:00,2025-07-21T01:09:06.5489408Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,094473f0-c273-4218-bdc5-ac9f59e29160,54.41441,-130.28332,11.94056,5.873,-1.97663,-9.06049,-1.735,8.44345,-4.39765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-07-20,18:09:23.91,2,2,"Alkire, Johnny",1000107520,Right,LIN_POT,"Ortiz, Chris",1000083425,Right,MED_ROG,Undefined,1,Top,0,1,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.93886,-1.485849,-1.638401,2440.800433,220.489321,1:15,5.77904,1.85701,5.94218,-20.03218,14.99182,11.90859,2.73054,1.3292,81.85131,-5.248672,0.501014,0.425946,,,,,,,,,,,,-6.51989,8.39914,-1.73306,50,5.64923,3.19841,-129.23245,-3.97492,-11.10168,25.2029,-17.87242,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,57729c90-65cf-11f0-80b2-af8ed62b3681,88.49115,,,7.08755,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:09:23.91,2025-07-20T18:09:23.9129088-07:00,2025-07-21T01:09:23.9129088Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,eda22534-9daa-47af-ac67-b4db952779f3,54.55638,-130.118,12.60145,5.77786,-3.34694,-8.93621,-1.8523,3.58848,-5.55084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-07-20,18:09:43.81,2,3,"Alkire, Johnny",1000107520,Right,LIN_POT,"Ortiz, Chris",1000083425,Right,MED_ROG,Undefined,1,Top,0,2,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.60808,-0.518098,-2.653143,2429.99906,215.596437,1:15,5.83009,1.68938,5.974,-19.7667,15.47985,10.33627,3.70203,0.0894,81.46316,-4.24276,-0.797571,0.427297,,,,,,,,,,,,-5.96524,8.4,-1.48493,50,5.77795,5.53257,-128.70797,-1.76593,-10.08383,24.77824,-17.9744,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,633552c0-65cf-11f0-80b2-af8ed62b3681,88.21132,,,7.14492,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:09:43.81,2025-07-20T18:09:43.8163968-07:00,2025-07-21T01:09:43.8163968Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,338bb9d3-2d4d-4e68-b89d-246650685453,54.52412,-129.576,12.38912,5.82878,-1.13625,-8.9872,-1.68493,5.88583,-5.04191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-07-20,18:10:05.88,2,4,"Alkire, Johnny",1000107520,Right,LIN_POT,"Ortiz, Chris",1000083425,Right,MED_ROG,Undefined,1,Top,0,3,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.98586,-1.263702,-3.326486,2453.310953,204.033708,12:45,5.92746,1.62007,5.91881,-19.79733,14.36261,5.97359,3.1028,-0.97261,83.14935,-4.96829,-2.256465,0.420659,,,,,,,,,,,,-3.86851,7.97796,-1.35679,50,5.81471,7.34223,-130.65018,-3.51692,-6.76831,24.37394,-18.2159,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,70574ad0-65cf-11f0-80b2-af8ed62b3681,89.60339,,,6.83651,,,,,,,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:10:05.88,2025-07-20T18:10:05.8801664-07:00,2025-07-21T01:10:05.8801664Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,1fb4d54e-f801-4409-a647-01a5e6a9a43b,54.58001,-131.50185,12.18697,5.92647,-2.88042,-9.10795,-1.61747,7.57873,-3.38415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-07-20,18:10:24.84,2,5,"Alkire, Johnny",1000107520,Right,LIN_POT,"Ortiz, Chris",1000083425,Right,MED_ROG,Undefined,1,Top,0,3,1,Undefined,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,89.51438,-1.312042,-1.963221,2406.542125,207.648339,1:00,5.69738,1.84068,6.20262,-19.57615,14.53528,7.10544,2.85403,0.61993,82.67028,-5.000196,-0.681,0.42036,64.96016,50.460649,33.170806,,83.85655,66.133,71.19041,151.79031,75.82368,41.503398,4.480932,-4.1965,8.17957,-1.69675,50,5.58876,4.18196,-130.16502,-3.56943,-7.273,24.71674,-17.99795,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250720-McBean-1,7bc159b0-65cf-11f0-80b2-af8ed62b3681,89.66707,75.38972,,6.8441,,,,1.02835,2.33262,-1.07491,d7a2ac20-d6d3-4fff-8b20-b87ec8e1b1ae,2025-07-21,01:10:24.84,2025-07-20T18:10:24.8439808-07:00,2025-07-21T01:10:24.8439808Z,Popup,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,b76e0482-fb24-4a2f-bce1-9201e86f6d7e,54.29748,-130.97852,12.35837,5.69649,-2.97707,-8.99898,-1.83833,4.42133,-3.6365,196.845056,1.03007,50.71737,-15.65107,4.30964,-0.5125,-0.14036,0.07453,-0.01245,0.00074,2.32926,73.55118,-21.39045,2.04507,-0.52441,0.13885,-0.01793,9E-05,0.0001,-1.07416,33.16605,-4.84169,0.84849,0.01236,-0.06757,0.02084,-0.00277,0.00014,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
