PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-18,19:06:59.84,1,1,"Sharp, Brayden",806681,Left,LIN_POT,"Smith, Trevor",10014675,Right,MED_ROG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.28297,-3.405166,0.352286,2495.747392,171.984411,11:45,6.09323,-0.4847,6.53041,-11.53949,22.26753,-2.96874,2.0042,-0.40893,81.87202,-5.687786,-0.187008,0.41848,,,,,,,,,,,,1.65099,13.02217,0.46135,50,5.85101,-0.68517,-130.94612,-8.00443,2.83973,30.07279,-9.77579,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,0e692c20-6445-11f0-8838-9fcf2aab5d8d,90.06983,,,8.41095,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:06:59.84,2025-07-18T19:06:59.8460000-07:00,2025-07-19T02:06:59.8460000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,0b15b769-52b5-479e-923d-c9d79bed2970,53.96505,-131.85358,15.0364,6.0881,-7.70945,-4.88789,0.48332,-0.77086,1.41987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-07-18,19:07:16.21,1,2,"Sharp, Brayden",806681,Left,LIN_POT,"Smith, Trevor",10014675,Right,MED_ROG,Undefined,1,Top,0,0,1,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.34112,-0.81145,1.686217,2004.414801,144.765151,10:45,6.01841,-0.93168,5.98731,-25.59403,10.69355,-6.78681,3.13314,0.06601,80.34507,-5.583483,0.465862,0.433561,,,,,,,,,,,,3.9517,6.0437,0.80246,50,5.94015,-3.46557,-126.94087,-2.61988,6.48012,24.77331,-22.26334,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,182da150-6445-11f0-8838-9fcf2aab5d8d,86.93681,,,6.99605,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:07:16.21,2025-07-18T19:07:16.2180000-07:00,2025-07-19T02:07:16.2180000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,f4276594-21a2-47ca-9d90-813b19f21b71,54.51204,-127.81839,12.38666,6.01899,-1.83127,-11.13167,0.92928,-3.69511,3.24006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-07-18,19:07:33.73,1,3,"Sharp, Brayden",806681,Left,LIN_POT,"Smith, Trevor",10014675,Right,MED_ROG,Undefined,1,Top,0,0,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.97818,-0.752666,0.284834,2385.984181,180.631291,12:00,6.09841,-0.50153,6.30172,-15.72528,19.02088,0.19736,4.09447,-0.22265,81.16988,-3.785374,0.320533,0.424253,,,,,,,,,,,,-0.02154,10.41083,0.48054,50,6.03525,-0.65089,-129.3074,-2.09457,-0.03639,27.31533,-14.57204,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,2282e4d0-6445-11f0-8838-9fcf2aab5d8d,88.84423,,,7.80831,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:07:33.73,2025-07-18T19:07:33.7390000-07:00,2025-07-19T02:07:33.7390000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,b7e90793-8714-4a8f-a201-30d6f2cfd877,54.19437,-130.19042,13.65767,6.09534,-1.6235,-7.28602,0.50156,-0.64971,-0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-07-18,19:07:47.08,1,4,"Sharp, Brayden",806681,Left,LIN_POT,"Smith, Trevor",10014675,Right,MED_ROG,Undefined,1,Top,0,1,2,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.34485,1.091566,-1.307763,2487.363353,323.6565,4:45,6.27782,-0.37175,6.11583,-49.54932,-6.07882,5.34414,3.15832,-1.13573,73.75098,-8.008635,-0.343132,0.474535,,,,,,,,,,,,-3.08441,-3.02673,0.46926,50,6.33568,2.44366,-115.47562,0.64378,-4.20965,19.3325,-36.30501,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,2a95b260-6445-11f0-8838-9fcf2aab5d8d,79.43019,,,5.59386,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:07:47.08,2025-07-18T19:07:47.0870000-07:00,2025-07-19T02:07:47.0870000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,9f11c6a6-bdc1-489b-90dc-42e207849d30,54.38623,-116.20763,9.66625,6.28528,2.01843,-18.15251,0.37371,2.60305,-2.10482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-07-18,19:08:03.06,1,5,"Sharp, Brayden",806681,Left,LIN_POT,"Smith, Trevor",10014675,Right,MED_ROG,Undefined,1,Top,0,2,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.83561,-0.897131,0.291181,2460.871416,179.894448,12:00,6.0475,-0.5958,6.23813,-15.66938,18.54304,-0.03213,3.91409,-0.32988,81.86152,-3.914932,0.285377,0.420982,,,,,,,,,,,,0.09965,10.1813,0.57413,50,5.97261,-0.66199,-130.52147,-2.45032,0.17146,28.14011,-14.6565,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,34170410-6445-11f0-8838-9fcf2aab5d8d,89.53458,,,7.97408,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:08:03.06,2025-07-18T19:08:03.0690000-07:00,2025-07-19T02:08:03.0690000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,02513a0b-e7ca-464b-a61b-acf90cc5b70e,54.25784,-131.43624,14.07006,6.04452,-1.97386,-7.32825,0.59573,-0.66756,0.08573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-07-18,19:08:24.14,1,6,"Sharp, Brayden",806681,Left,LIN_POT,"Smith, Trevor",10014675,Right,MED_ROG,Undefined,1,Top,0,3,2,Undefined,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,88.97153,-1.347889,-0.79806,2405.646971,174.837778,11:45,6.15111,-0.34089,6.45696,-15.45087,19.19434,-1.63154,3.625,-1.21001,81.02747,-4.339844,-1.093996,0.423636,,,,,,,,,,,,0.6152,10.74256,0.39793,50,6.04846,1.86593,-129.26482,-3.41073,1.03666,27.98044,-14.07239,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,40a4f980-6445-11f0-8838-9fcf2aab5d8d,88.9736,,,7.94406,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:08:24.14,2025-07-18T19:08:24.1430000-07:00,2025-07-19T02:08:24.1430000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,7d27a752-7990-49a3-a143-03cd001b6e53,54.03889,-130.13614,13.99022,6.14785,-2.97251,-7.0362,0.34033,1.83365,0.51833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-07-18,19:09:01.32,2,1,"Sharp, Brayden",806681,Left,LIN_POT,"Ortiz, Chris",1000083425,Right,MED_ROG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,89.67305,-1.843092,0.541649,2388.495214,170.692422,11:45,5.91118,-0.45658,6.31865,-15.8582,18.41599,-2.83449,2.89147,-0.1939,81.75231,-4.894362,0.028723,0.421362,94.23302,12.900517,13.07394,3303.666866,105.469,19.2212,31.24365,245.10931,245.10931,20.485052,2.426597,1.6339,10.46001,0.4183,50,5.7687,-1.11839,-130.26981,-4.60541,2.7968,28.36344,-14.2694,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,56d62080-6445-11f0-8838-9fcf2aab5d8d,89.45392,19.76532,,7.92074,,,,0.77215,2.87285,0.21852,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:09:01.32,2025-07-18T19:09:01.3280000-07:00,2025-07-19T02:09:01.3280000Z,LineDrive,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,d8d9e63c-a4bb-4ec0-b3e1-78b6616e6480,54.17904,-131.17655,14.18172,5.90864,-4.14924,-7.1347,0.45548,-1.2078,1.3984,238.806492,0.77215,131.22766,-22.32251,4.46451,-0.89572,0.15024,-0.02361,0.00316,-0.00023,2.87285,30.8562,-14.87788,0.72907,-0.00742,-0.01454,0.0072,-0.00133,9E-05,0.21851,30.47489,5.48315,-2.76014,0.89839,-0.22764,0.04603,-0.00634,0.00042,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-07-18,19:09:48.20,3,1,"Sharp, Brayden",806681,Left,LIN_POT,"Marian, Jordan",1000239468,Right,MED_ROG,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.93268,1.22043,0.323134,1484.254071,125.750043,10:15,5.78645,-0.70052,5.96518,-33.78266,6.51044,-7.38205,4.10299,-1.01608,76.18079,-5.050879,-1.003826,0.456864,,,,,,,,,,,,3.86795,3.39681,0.67895,50,5.86437,-0.39212,-120.54472,1.49114,5.7167,22.4571,-27.15369,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,72cc2d70-6445-11f0-8838-9fcf2aab5d8d,82.50257,,,6.75189,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:09:48.20,2025-07-18T19:09:48.2000000-07:00,2025-07-19T02:09:48.2000000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,636b0d1c-7477-4d90-a9ef-9fc583eabc5d,54.53325,-121.38632,11.22855,5.78942,2.50873,-13.57685,0.69766,-0.60636,2.85835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,,,3,2,"Sharp, Brayden",806681,Left,LIN_POT,"Marian, Jordan",1000239468,Right,MED_ROG,Undefined,1,Top,0,1,0,Undefined,,InPlay,Undefined,FlyBall,Triple,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,9476cca0-6445-11f0-8838-9fcf2aab5d8d,,,,,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,,,,,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2025-07-18,19:11:12.87,4,1,"Sharp, Brayden",806681,Left,LIN_POT,"Casagrande, Caden",824182,Right,MED_ROG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.53648,-3.142128,-0.470916,2512.404848,173.98654,11:45,6.00772,-0.26579,6.48677,-13.61635,20.63186,-2.05295,1.98527,-0.86923,81.62573,-5.789818,-0.843573,0.421202,,,,,,,,,,,,0.93248,12.03949,0.29963,50,5.78058,1.14966,-129.95228,-7.43695,1.58765,28.34249,-11.67583,LIN_POT,MED_ROG,McBean,Pacific Empire,PEL,20250718-McBean-1,a7cee300-6445-11f0-8838-9fcf2aab5d8d,89.48782,,,7.91075,,,,,,,c5697210-368b-4969-a57f-8b8dd800d12a,2025-07-19,02:11:12.87,2025-07-18T19:11:12.8750000-07:00,2025-07-19T02:11:12.8750000Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,c13994fa-ea26-4fea-98b5-79c97df98de4,54.00973,-130.82387,14.17125,6.00376,-7.07789,-5.83792,0.26503,1.10083,0.79383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
