PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-10,18:36:16.86,1,1,"Radik, Dawson",1000337287,Right,LIN_POT,"Leopard, Alex",1000255598,Left,HEA_PRU,Undefined,1,Top,0,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.49668,5.321565,-4.744426,1990.738216,311.9902,4:30,2.37594,4.54202,4.73029,-58.27354,-11.5665,14.49446,2.60063,1.23831,72.26038,-5.110826,-2.217143,0.491884,,,,,,,,,,,,-8.31737,-6.57394,-4.07625,50,2.86344,8.86776,-114.55096,8.43827,-11.07827,20.68061,-40.93016,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,70c59e70-5df7-11f0-b893-65bfe4f7230e,76.62876,,,7.2363,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:36:16.86,2025-07-10T18:36:16.8621056-07:00,2025-07-11T01:36:16.8621056Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,139ab238-8d6b-4987-a021-fe998e660f04,55.77181,-115.58828,10.3403,2.38869,10.49129,-20.46508,-4.53498,9.42344,-5.53914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-07-10,18:36:34.18,1,2,"Radik, Dawson",1000337287,Right,LIN_POT,"Leopard, Alex",1000255598,Left,HEA_PRU,Undefined,1,Top,0,0,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,79.30428,4.988904,-4.141267,2052.584733,304.998174,4:15,2.41732,4.66181,4.57042,-56.7422,-9.65406,15.90729,2.46044,2.03996,72.15686,-5.15863,-1.370845,0.493886,,,,,,,,,,,,-8.79666,-5.52965,-4.24783,50,2.88317,7.57264,-114.39274,7.77746,-11.68804,20.56034,-39.52125,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,7b1d04d0-5df7-11f0-b893-65bfe4f7230e,76.31802,,,7.14741,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:36:34.18,2025-07-10T18:36:34.1892608-07:00,2025-07-11T01:36:34.1892608Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,f83c52d9-c3a9-4d7f-a604-82061c3726fc,55.93129,-115.45387,10.28017,2.42913,9.81719,-19.76062,-4.65423,8.17587,-5.84402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-07-10,18:36:51.56,1,3,"Radik, Dawson",1000337287,Right,LIN_POT,"Leopard, Alex",1000255598,Left,HEA_PRU,Undefined,1,Top,0,1,1,Undefined,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,78.67037,4.656034,-4.842953,2008.151146,318.588156,4:30,2.267,4.54986,4.72368,-60.8598,-13.07383,12.90355,1.63891,1.01887,71.47601,-6.241463,-2.592125,0.497533,102.04189,0.012955,5.18601,3706.5755,,,,39.4427,39.4427,3.863449,0.267167,-7.70315,-7.31867,-4.07232,50,2.68425,9.06075,-113.4295,6.95048,-10.01948,21.06618,-41.69344,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,85916910-5df7-11f0-b893-65bfe4f7230e,75.7587,1.60881,,7.19436,,,,1.12629,1.60881,-0.99804,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:36:51.56,2025-07-10T18:36:51.5633664-07:00,2025-07-11T01:36:51.5633664Z,GroundBall,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,62bb9430-6a8d-447d-9738-4c1fa3d38953,55.77913,-114.49777,10.53309,2.27818,9.06477,-20.84672,-4.54468,9.56884,-5.00974,339.577101,1.12938,148.89488,-21.84366,,,,,,,1.61186,-0.11797,-22.18256,,,,,,,-0.99842,13.54663,0.52067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
4,2025-07-10,18:37:24.31,2,1,"Radik, Dawson",1000337287,Right,LIN_POT,"Grimmer, Blake",804084,Left,HEA_PRU,Undefined,1,Top,0,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,79.08623,4.520714,-3.947681,2042.054942,311.113513,4:15,2.41104,4.52221,4.72412,-59.21791,-11.99497,15.52536,1.78487,2.06427,71.77395,-6.104216,-1.232997,0.494593,,,,,,,,,,,,-8.67107,-6.6267,-4.13782,50,2.81602,7.19658,-114.15661,6.7521,-11.40955,21.57652,-40.89361,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,98f7b040-5df7-11f0-b893-65bfe4f7230e,76.20901,,,7.31229,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:37:24.31,2025-07-10T18:37:24.3126784-07:00,2025-07-11T01:37:24.3126784Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,09e5b763-f4c9-45dd-a845-54d7f7f751b0,55.77769,-115.24346,10.78826,2.42402,8.812,-20.44681,-4.5148,7.7713,-5.70478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-07-10,18:37:39.76,2,2,"Radik, Dawson",1000337287,Right,LIN_POT,"Grimmer, Blake",804084,Left,HEA_PRU,Undefined,1,Top,0,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,78.91899,4.785649,-3.776102,2089.666846,312.778587,4:30,2.20209,4.5325,4.70078,-58.84684,-11.35965,13.96454,1.86153,2.10649,71.57033,-5.772255,-1.335845,0.495975,,,,,,,,,,,,-7.85351,-6.38162,-4.16259,50,2.63587,6.90261,-113.88018,7.2759,-10.28476,21.45431,-40.53128,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,a22dc820-5df7-11f0-b893-65bfe4f7230e,75.99668,,,7.34866,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:37:39.76,2025-07-10T18:37:39.7604352-07:00,2025-07-11T01:37:39.7604352Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,1e1e1887-b70c-4a07-964e-2c8e2b9d9f77,55.80055,-114.96777,10.72716,2.21495,9.33057,-20.26564,-4.52572,7.42398,-5.14238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-07-10,18:37:57.94,2,3,"Radik, Dawson",1000337287,Right,LIN_POT,"Grimmer, Blake",804084,Left,HEA_PRU,Undefined,1,Top,0,2,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.56148,4.512288,-4.134087,1756.486427,310.584891,4:15,2.13478,4.56938,4.79919,-62.46362,-9.71756,13.27052,1.22512,1.7512,68.09295,-6.704321,-1.811684,0.522717,,,,,,,,,,,,-7.595,-5.43796,-4.16904,50,2.53158,7.24042,-107.66707,6.27646,-8.93584,18.28892,-38.57202,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,ad072fc0-5df7-11f0-b893-65bfe4f7230e,72.10875,,,6.46853,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:37:57.94,2025-07-10T18:37:57.9444736-07:00,2025-07-11T01:37:57.9444736Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,1cb3ca8a-6ec2-499b-bf82-fae0afa2e67c,55.70286,-108.63147,9.14446,2.14699,8.31041,-19.28601,-4.56326,7.71161,-4.46792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-07-10,18:38:13.73,2,4,"Radik, Dawson",1000337287,Right,LIN_POT,"Grimmer, Blake",804084,Left,HEA_PRU,Undefined,1,Top,0,3,0,Undefined,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,78.42597,6.013921,-6.622508,2030.419204,306.383944,4:15,2.43866,4.734,4.83069,-57.15334,-9.06182,14.33568,3.43046,-0.37094,71.25205,-4.203494,-4.13492,0.499121,,,,,,,,,,,,-8.88142,-5.78343,-4.08858,50,2.99001,12.48264,-112.56674,9.84102,-11.45483,19.44153,-39.63321,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,b66da670-5df7-11f0-b893-65bfe4f7230e,75.51767,,,7.17391,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:38:13.73,2025-07-10T18:38:13.7367040-07:00,2025-07-11T01:38:13.7367040Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,a164e0f8-e67a-4ac1-be5a-35e96c13ece1,55.67262,-113.54224,9.72076,2.44634,11.82966,-19.8166,-4.72933,13.0574,-5.72741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-07-10,18:38:45.09,3,1,"Radik, Dawson",1000337287,Right,LIN_POT,"Sutter, Logan",806513,Right,HEA_PRU,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.15573,7.062398,-5.989392,1978.444517,307.333217,4:15,2.34216,4.62451,4.64649,-58.45578,-9.56831,14.56713,4.25283,0.12642,70.74917,-3.34972,-3.46771,0.503234,,,,,,,,,,,,-8.61115,-5.99217,-4.02388,50,3.01804,11.11518,-112.02029,11.71497,-10.9979,19.26665,-39.82706,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,c91de410-5df7-11f0-b893-65bfe4f7230e,74.90038,,,7.40656,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:38:45.09,2025-07-10T18:38:45.0961920-07:00,2025-07-11T01:38:45.0961920Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,9fdea57b-07ae-40bd-9e6a-2cb9ddbc9577,55.85518,-113.02285,9.63333,2.35452,13.78742,-19.91353,-4.61716,11.68747,-5.49895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-07-10,18:39:01.31,3,2,"Radik, Dawson",1000337287,Right,LIN_POT,"Sutter, Logan",806513,Right,HEA_PRU,Undefined,1,Top,0,1,0,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.15408,5.805127,-5.971833,2007.678715,311.963773,4:30,2.19694,4.45912,4.86202,-59.15735,-10.87536,13.78127,2.81039,-0.06504,71.01637,-4.787267,-3.573313,0.500108,,,,,,,,,,,,-8.3215,-6.38335,-3.8811,50,2.72292,11.16485,-112.33855,9.26938,-10.67698,19.58174,-40.36425,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,d2c7a550-5df7-11f0-b893-65bfe4f7230e,75.36857,,,7.13771,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:39:01.31,2025-07-10T18:39:01.3131264-07:00,2025-07-11T01:39:01.3131264Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,6ef23168-80fd-4ebb-b58d-35e710d6d5a4,55.64025,-113.31743,9.79087,2.20911,11.28718,-20.18213,-4.45257,11.69859,-5.33849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-07-10,18:39:19.64,3,3,"Radik, Dawson",1000337287,Right,LIN_POT,"Sutter, Logan",806513,Right,HEA_PRU,Undefined,1,Top,0,1,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,71.95583,5.763496,-7.408484,2226.10793,310.545201,4:15,2.08016,4.3255,5.01747,-60.74302,-3.34768,6.13166,2.52183,-2.19442,65.07378,-5.173135,-6.345564,0.545268,,,,,,,,,,,,-5.14996,-2.72823,-3.61701,50,2.58973,13.1591,-103.0148,8.49091,-5.51677,17.6121,-35.09658,LIN_POT,HEA_PRU,McBean,Pacific Empire,PEL,20250710-McBean-1,ddb9ec20-5df7-11f0-b893-65bfe4f7230e,69.12648,,,6.88205,,,,,,,49cc41f2-b1e2-41d6-a1a7-3252717a3c56,2025-07-11,01:39:19.64,2025-07-10T18:39:19.6403200-07:00,2025-07-11T01:39:19.6403200Z,,v3,,,,"Belding, Masen",1000163910,Right,LIN_POT,3c627389-4b52-41e1-b7ec-5b6492069ef1,55.48131,-103.94769,8.80605,2.09073,10.34995,-17.54829,-4.32178,13.45132,-2.75838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
