PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-20,19:05:11.12,1,1,"O'Harran, Toran",805302,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.90526,-1.977061,-1.784859,2267.559919,218.322581,1:15,5.9743,1.97409,5.81498,-18.67556,15.97438,11.75875,2.57808,1.29386,82.30342,-5.49511,0.322377,0.423665,,,,,,,,,,,,-6.48784,9.0313,-1.83491,50,5.80123,3.56082,-130.49936,-5.09066,-11.20131,27.15913,-16.58145,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,2b597130-4e44-11f0-962f-f50646dc44dd,88.96749,,,7.60184,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:05:11.12,2025-06-20T19:05:11.1249408-07:00,2025-06-21T02:05:11.1249408Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,135ee268-8460-4cfc-a225-d937ffd2e53d,54.68313,-131.47039,13.57957,5.97264,-4.49782,-8.29072,-1.96938,3.9613,-5.60065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-20,19:05:27.76,1,2,"O'Harran, Toran",805302,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,1,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.73118,-1.513766,-1.76369,2374.921605,216.989444,1:15,5.98261,1.91147,5.64388,-14.91737,19.42611,13.78662,3.32645,1.41466,82.65305,-4.363578,0.698376,0.421787,,,,,,,,,,,,-7.44847,10.59312,-1.7705,50,5.84468,3.43096,-131.64111,-3.91444,-13.04456,28.46122,-13.62227,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,353ba790-4e44-11f0-962f-f50646dc44dd,89.36361,,,8.07814,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:05:27.76,2025-06-20T19:05:27.7611520-07:00,2025-06-21T02:05:27.7611520Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,67de36a8-d54d-4583-9a13-c2e333b687a0,54.85306,-132.68621,14.23061,5.97923,-3.41423,-6.81114,-1.90528,3.90996,-6.52228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,,,1,3,"O'Harran, Toran",805302,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,2,0,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,415a1250-4e44-11f0-962f-f50646dc44dd,,,,,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,,,,,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2025-06-20,19:06:05.00,1,4,"O'Harran, Toran",805302,Right,LIN_POT,"test1, TestK",10157490,Right,TestK,Undefined,1,Top,0,3,0,Undefined,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,90.50968,-3.682739,-1.991791,2378.049764,223.828539,1:30,5.97132,1.87885,5.79643,-15.92355,18.1469,16.43776,1.21209,1.39527,83.50105,-6.678899,0.953045,0.420107,,,,,,,,,,,,-8.93107,10.53162,-1.72515,50,5.6585,3.86809,-131.29276,-8.94152,-15.72108,25.59515,-13.63551,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,4b761d60-4e44-11f0-962f-f50646dc44dd,89.72095,,,7.00863,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:06:05.00,2025-06-20T19:06:05.0065920-07:00,2025-06-21T02:06:05.0065920Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,d91ce029-408e-4239-9fb5-d742ade29ee1,54.70389,-132.20659,12.79758,5.96905,-8.45469,-6.81776,-1.87328,4.42938,-7.86054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-06-20,19:06:42.01,2,1,"O'Harran, Toran",805302,Right,LIN_POT,"Test10, TestK10",1000233758,Right,TestK,Undefined,1,Top,0,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.24315,-1.149701,-2.601883,2350.537537,203.619937,12:45,5.96196,2.18038,5.62926,-32.72537,7.8804,2.9078,2.16086,-0.00668,76.69123,-7.165276,-2.082822,0.458633,,,,,,,,,,,,-2.16866,4.68158,-1.96067,50,5.843,5.37276,-120.81154,-3.52386,-3.21888,22.59419,-25.22537,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,618dc8f0-4e44-11f0-962f-f50646dc44dd,82.18432,,,6.55191,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:06:42.01,2025-06-20T19:06:42.0175872-07:00,2025-06-21T02:06:42.0175872Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,4509e994-f2b0-4eed-8ab7-312bc0120e27,54.8692,-121.71877,11.2971,5.96416,-2.51098,-12.61268,-2.179,5.50201,-1.60944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-20,19:07:00.53,2,2,"O'Harran, Toran",805302,Right,LIN_POT,"Test10, TestK10",1000233758,Right,TestK,Undefined,1,Top,0,0,1,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.83988,-2.44691,-2.717408,2470.340469,220.07009,1:15,5.95095,1.98399,5.83835,-16.69509,16.703,13.10953,2.28157,0.54896,83.61401,-5.615584,-0.369205,0.415941,,,,,,,,,,,,-7.46796,9.56871,-1.77012,50,5.74151,5.73961,-133.12095,-6.20452,-13.34837,29.62316,-15.07078,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,6c8f03e0-4e44-11f0-962f-f50646dc44dd,90.61958,,,8.22587,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:07:00.53,2025-06-20T19:07:00.5337088-07:00,2025-06-21T02:07:00.5337088Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,673e6167-87d1-4625-9ba5-fff5b8665226,54.65919,-134.15375,14.81158,5.94866,-5.67909,-7.53539,-1.97835,6.20499,-6.67418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-06-20,19:07:22.87,2,3,"O'Harran, Toran",805302,Right,LIN_POT,"Test10, TestK10",1000233758,Right,TestK,Undefined,1,Top,0,0,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.85672,-1.623976,-3.603279,2427.371352,184.899242,12:15,5.90398,2.17754,5.78633,-29.57399,10.22213,0.77449,1.92527,-1.11454,77.39335,-7.078123,-3.464912,0.454037,,,,,,,,,,,,-1.33803,6.00713,-1.88079,50,5.75205,7.62768,-121.61282,-4.41071,-2.01577,22.52014,-23.12414,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,79e0be80-4e44-11f0-962f-f50646dc44dd,83.01615,,,6.46337,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:07:22.87,2025-06-20T19:07:22.8797440-07:00,2025-06-21T02:07:22.8797440Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,c2a2599c-6ad5-4d21-8b39-0e5ec6425e59,54.71252,-122.48237,11.26007,5.90512,-3.51783,-11.56207,-2.17681,7.70551,-1.00789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-20,19:08:15.37,3,1,"O'Harran, Toran",805302,Right,LIN_POT,"Test11, TestK11",1000233759,Right,TestK,Undefined,1,Top,1,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.26204,-1.464007,-1.564827,2352.055612,154.823361,11:15,5.94645,2.19307,5.5384,-37.06183,5.53107,-2.01512,1.48883,0.56222,75.27895,-8.227851,-1.924544,0.469721,,,,,,,,,,,,0.61862,3.55862,-2.05598,50,5.79472,3.30396,-118.02728,-4.26709,0.8789,20.95717,-27.11827,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,991eca80-4e44-11f0-962f-f50646dc44dd,80.24432,,,5.9831,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:08:15.37,2025-06-20T19:08:15.3771008-07:00,2025-06-21T02:08:15.3771008Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,981d2290-8eb3-480c-9b47-2d675108c6cb,54.96076,-118.90486,10.47858,5.94963,-3.13152,-13.55914,-2.19356,3.26716,0.43945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-20,19:08:33.81,3,2,"O'Harran, Toran",805302,Right,LIN_POT,"Test11, TestK11",1000233759,Right,TestK,Undefined,1,Top,1,0,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.49414,-3.147293,-3.653092,2402.15333,218.968045,1:15,5.9365,2.35844,5.76641,-15.56772,17.84532,13.62434,1.70119,0.08937,84.31717,-6.083599,-1.219535,0.416034,,,,,,,,,,,,-7.91477,10.22363,-2.06443,50,5.666,7.88367,-132.60735,-7.78968,-14.22346,25.90358,-13.80136,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,a40b6c00-4e44-11f0-962f-f50646dc44dd,90.59932,,,7.17697,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:08:33.81,2025-06-20T19:08:33.8121216-07:00,2025-06-21T02:08:33.8121216Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,6bf983de-2165-4fdd-9c18-4693c2122276,54.73408,-133.5289,12.95179,5.93439,-7.29868,-6.90068,-2.3539,8.38969,-7.11173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-20,19:08:59.36,3,3,"O'Harran, Toran",805302,Right,LIN_POT,"Test11, TestK11",1000233759,Right,TestK,Undefined,1,Top,1,0,2,Undefined,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.3513,-1.05402,-2.839007,1179.525951,237.767833,2:00,5.99485,2.21399,5.59466,-31.94474,10.12331,13.74965,2.34737,0.70694,74.85801,-6.971913,-0.385825,0.466818,,,,,,,,,,,,-7.77268,5.88567,-1.97935,50,5.88393,5.34895,-119.32746,-3.24564,-11.11428,24.73638,-23.75803,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250620-McBean-1,b36e5360-4e44-11f0-962f-f50646dc44dd,80.74333,,,7.49329,,,,,,,1bd9191b-a0bc-42fe-af19-5f6f098c43e5,2025-06-21,02:08:59.36,2025-06-20T19:08:59.3680000-07:00,2025-06-21T02:08:59.3680000Z,,v3,,test-11,,"Paniagua, Adam",1000299786,Right,LIN_POT,16422cc9-e1f5-4d06-8068-3f7ce41744dd,54.9015,-120.33925,12.36819,5.99681,-2.27387,-11.87901,-2.20744,5.80355,-5.55714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.76677,,0.768819,,-1.15186,2.026,-0.69229,-1.61473,5.14669,-0.20099,,,,-1.47677,107.5698,-9.69312,5.17286,10.20806,-12.0014,-0.24272,-2.32106,2.18023,High,High,High,,,High,High,High
