PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-06,19:05:00.21,1,1,"Morell, Jake",10305073,Left,LIN_POT,"Mason, Jelani",N/A,Right,PET_ATH,Undefined,1,Top,0,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.74563,-0.427143,2.403093,2147.055883,119.832972,10:00,5.75402,-1.40134,5.79422,-27.97864,9.72627,-14.64351,3.02479,-0.38501,78.45725,-5.654456,-0.219562,0.441947,,,,,,,,,,,,8.15666,5.49229,1.21216,50,5.70237,-4.64999,-125.75952,-1.86561,12.90948,28.29623,-23.48142,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,d1b18fb0-4343-11f0-b21e-43ff10e7f6fe,85.28718,,,8.28838,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:05:00.21,2025-06-06T19:05:00.2166784-07:00,2025-06-07T02:05:00.2166784Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,ea057899-cb3f-43c3-aabc-3d4b324a41c6,54.70162,-126.81298,14.14812,5.75555,-0.9914,-11.74071,1.39423,-5.1306,6.45474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-06,19:05:15.09,1,2,"Morell, Jake",10305073,Left,LIN_POT,"Mason, Jelani",N/A,Right,PET_ATH,Undefined,1,Top,0,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.38742,0.032004,0.683759,2031.303524,111.766168,9:45,5.71742,-1.30439,5.56917,-30.96895,7.78,-15.74965,3.16657,-1.97813,77.3129,-5.737988,-2.12778,0.448024,,,,,,,,,,,,8.30863,4.30559,1.2565,50,5.70011,-0.83183,-125.18928,-0.99138,12.84632,31.3342,-25.51699,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,da996080-4343-11f0-b21e-43ff10e7f6fe,84.13038,,,9.07452,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:05:15.09,2025-06-06T19:05:15.0937600-07:00,2025-06-07T02:05:15.0937600Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,d7e02663-9598-4759-bdf0-c94c1d8db89d,54.9286,-126.41686,15.6671,5.71937,0.0083,-12.7585,1.29894,-1.33511,6.42316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-06-06,19:05:31.91,1,3,"Morell, Jake",10305073,Left,LIN_POT,"Mason, Jelani",N/A,Right,PET_ATH,Undefined,1,Top,0,1,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.18847,3.453304,-2.028483,2567.234555,274.090302,3:15,5.30801,-1.60527,4.95825,-55.75995,0.44063,20.63607,3.92993,-1.80285,65.44587,-6.686883,1.607251,0.539563,,,,,,,,,,,,-10.88528,-0.36043,1.78346,50,5.59693,2.91706,-104.45281,4.48141,-11.91204,19.14961,-32.56847,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,e4ac6ae0-4343-11f0-b21e-43ff10e7f6fe,69.85741,,,6.7426,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:05:31.91,2025-06-06T19:05:31.9115264-07:00,2025-06-07T02:05:31.9115264Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,818d3953-eaa5-485f-95a4-37c94cf186a6,55.54206,-105.46396,9.57481,5.3149,6.20111,-16.28424,1.61283,3.54605,-5.95602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-06-06,19:05:47.24,1,4,"Morell, Jake",10305073,Left,LIN_POT,"Mason, Jelani",N/A,Right,PET_ATH,Undefined,1,Top,0,2,1,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.55874,-0.217519,2.518805,2101.141493,110.430321,9:45,5.63389,-1.32022,6.23265,-30.74734,6.54087,-14.01079,2.87075,-0.16262,78.2462,-5.985458,-0.011343,0.439498,,,,,,,,,,,,8.00201,3.87252,1.13857,50,5.60277,-4.95533,-125.56591,-1.44807,12.6007,28.67378,-26.07601,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,edb2c030-4343-11f0-b21e-43ff10e7f6fe,85.7624,,,8.31254,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:05:47.24,2025-06-06T19:05:47.2427008-07:00,2025-06-07T02:05:47.2427008Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,9f02cbb5-2cce-4171-9900-1016c322ee13,54.26346,-126.53576,14.33689,5.63683,-0.56609,-13.03801,1.31338,-5.38153,6.30035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-06-06,19:06:02.93,1,5,"Morell, Jake",10305073,Left,LIN_POT,"Mason, Jelani",N/A,Right,PET_ATH,Undefined,1,Top,0,2,2,Undefined,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,73.29289,1.595045,-1.072686,2633.002633,271.565715,3:00,5.19629,-1.63601,5.25358,-52.45176,1.25945,20.21434,2.32469,-0.95951,66.82001,-7.978602,2.515971,0.527477,,,,,,,,,,,,-10.59871,0.52815,1.71817,50,5.30335,1.25591,-106.31433,1.29865,-12.00679,19.96098,-31.57571,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,f7308f70-4343-11f0-b21e-43ff10e7f6fe,71.45794,,,6.47289,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:06:02.93,2025-06-06T19:06:02.9380000-07:00,2025-06-07T02:06:02.9380000Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,b5cba9a7-beb9-4972-a7e0-d11cc6427a26,55.24765,-107.29507,9.98049,5.20143,2.85007,-15.78785,1.64197,1.84584,-6.0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.04821,2.744282,1.826509,0.917773,5.60029,2.88151,1.13308,-3.94716,4.7529,2.57095,67.05212,7.68098,57.72386,-3.87701,85.87982,-9.35263,4.81058,18.24288,-16.45764,2.5711,62.46168,-2.57964,High,High,High,,,High,High,High
6,2025-06-06,19:06:32.46,2,1,"Morell, Jake",10305073,Left,LIN_POT,"Clemmens, Kalen",N/A,Right,PET_ATH,Undefined,1,Top,1,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.07379,-0.137002,2.238098,2169.880547,112.983353,9:45,5.6318,-1.24504,6.19551,-29.47313,7.50969,-14.54733,3.04914,-0.39011,78.48335,-5.6777,-0.387673,0.437695,,,,,,,,,,,,8.18619,4.34441,1.08327,50,5.60699,-4.33607,-126.29304,-1.2349,13.00612,29.6297,-25.27168,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,08bdd0e0-4344-11f0-b21e-43ff10e7f6fe,86.11584,,,8.59044,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:06:32.46,2025-06-06T19:06:32.4604928-07:00,2025-06-07T02:06:32.4604928Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,5e754967-c226-4641-a37b-da4e5b3debb0,54.29997,-127.29786,14.81485,5.63434,-0.37787,-12.63584,1.2378,-4.77714,6.50306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-06-06,19:06:46.12,2,2,"Morell, Jake",10305073,Left,LIN_POT,"Clemmens, Kalen",N/A,Right,PET_ATH,Undefined,1,Top,1,0,1,Undefined,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.25341,-0.648688,1.946218,2055.000803,126.634281,10:15,5.57799,-1.27339,5.64684,-25.61533,11.74028,-14.06103,2.83794,-0.6291,79.12175,-5.432672,-0.565899,0.439895,,,,,,,,,,,,7.67264,6.5313,1.11716,50,5.50689,-3.68599,-126.53233,-2.28988,12.33104,27.91186,-21.67735,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,10e38a30-4344-11f0-b21e-43ff10e7f6fe,85.68502,,,8.13166,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:06:46.12,2025-06-06T19:06:46.1237248-07:00,2025-06-07T02:06:46.1237248Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,24af1b32-2525-4465-b184-c400f93e3519,54.84927,-127.59755,13.95593,5.57849,-1.46259,-10.83868,1.26681,-4.15659,6.16552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-06,19:07:01.49,2,3,"Morell, Jake",10305073,Left,LIN_POT,"Clemmens, Kalen",N/A,Right,PET_ATH,Undefined,1,Top,1,0,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.35976,-1.469982,0.508546,2037.296408,116.660717,10:00,5.59728,-1.3169,5.57962,-28.07261,8.50107,-14.40335,1.88469,-2.04222,80.20015,-6.668866,-2.064445,0.435267,,,,,,,,,,,,7.38756,5.1476,1.28251,50,5.45283,-0.49419,-128.13482,-4.2807,12.14965,29.14325,-23.70826,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,1a0f8ff0-4344-11f0-b21e-43ff10e7f6fe,86.59613,,,8.15961,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:07:01.49,2025-06-06T19:07:01.4903296-07:00,2025-06-07T02:07:01.4903296Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,7fbcd5af-78ad-4bb5-9078-172e51e07f06,54.91629,-129.24816,14.57162,5.59907,-3.37499,-11.85413,1.31026,-0.95833,6.07482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-06,19:07:18.72,2,4,"Morell, Jake",10305073,Left,LIN_POT,"Clemmens, Kalen",N/A,Right,PET_ATH,Undefined,1,Top,1,1,2,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.05917,3.090107,-1.458549,2602.449272,279.920097,3:15,5.19538,-1.61689,5.57333,-53.78625,-1.7661,20.00044,3.60321,-1.31282,67.33612,-6.784809,2.108179,0.519107,,,,,,,,,,,,-10.46697,-1.24394,1.72936,50,5.42689,1.98177,-107.34645,4.09824,-12.11559,19.97147,-33.61391,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,24476060-4344-11f0-b21e-43ff10e7f6fe,72.61011,,,6.72305,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:07:18.72,2025-06-06T19:07:18.7219456-07:00,2025-06-07T02:07:18.7219456Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,72deece7-7b1c-4288-b8c8-ffc12077eaa9,54.92605,-108.25905,9.98573,5.20453,5.63423,-16.80695,1.62615,2.5354,-6.0578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-06,19:07:33.49,2,5,"Morell, Jake",10305073,Left,LIN_POT,"Clemmens, Kalen",N/A,Right,PET_ATH,Undefined,1,Top,1,2,2,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,87.91639,-0.288961,1.753835,1951.591786,104.136706,9:30,5.67772,-1.21837,6.19124,-31.01175,5.30544,-15.79812,2.82649,-0.91514,79.20672,-6.101907,-1.099354,0.433738,68.46298,-51.072299,-59.866553,,,,,3.6976,3.6976,-18.023795,0.037256,8.7978,3.20866,1.09415,50,5.64044,-3.27288,-127.57834,-1.64303,14.22386,30.9078,-26.98644,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,2d1874e0-4344-11f0-b21e-43ff10e7f6fe,86.90138,2.92333,,8.70967,,,,2.3308,2.92333,0.89799,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:07:33.49,2025-06-06T19:07:33.4942720-07:00,2025-06-07T02:07:33.4942720Z,GroundBall,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,870c3316-33f7-47fe-b105-c867c12052dc,54.30671,-128.61747,15.4539,5.68043,-0.73573,-13.49322,1.21222,-3.7511,7.11193,,2.32995,31.81644,,,,,,,,2.92544,-78.4668,,,,,,,,0.89947,-54.81248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
11,2025-06-06,19:08:12.11,3,1,"Morell, Jake",10305073,Left,LIN_POT,"Summers, JT",N/A,Right,PET_ATH,Undefined,1,Top,2,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.61167,0.466493,0.6513,2646.381327,280.67296,3:15,5.21873,-1.58745,5.44847,-54.31696,-1.60043,17.60804,1.12909,0.48967,67.59282,-9.422277,3.79142,0.52257,,,,,,,,,,,,-8.65296,-0.39969,1.51763,50,5.22277,-1.86739,-106.86117,-0.85819,-9.92795,19.74916,-32.63262,LIN_POT,PET_ATH,McBean,TeamExclusive,Team,20250606-McBean-Private-1,44302b50-4344-11f0-b21e-43ff10e7f6fe,72.12892,,,6.01885,,,,,,,aabaa702-472b-4496-91cb-ac9d934c8bde,2025-06-07,02:08:12.11,2025-06-06T19:08:12.1187328-07:00,2025-06-07T02:08:12.1187328Z,,v3,,,,"CHang, Aidan",1000308870,Right,LIN_POT,2ed02c72-96db-4a44-9c28-d331f676ef76,55.05118,-107.79064,9.87458,5.22701,0.67763,-16.31631,1.59452,-1.40014,-4.96398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
