PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-26,13:09:50.42,1,1,"Vasser, Eric",1000199176,Right,LIN_POT,"Ford, Caleb",N/A,Undefined,NOV_KNI,Undefined,1,Top,0,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.59146,-0.718091,-3.626804,2224.768081,239.833689,2:00,4.8203,1.96555,6.43603,-21.63808,9.89221,15.17473,2.35586,-0.1073,84.86103,-4.819589,-0.881097,0.404143,,,,,,,,,,,,-8.97422,5.70339,-1.7137,50,4.75944,7.96532,-135.7508,-2.37586,-16.61341,31.92054,-21.61572,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,6193d550-3a6d-11f0-9f0a-bf45e207fabd,93.26507,,,8.73043,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:09:50.42,2025-05-26T13:09:50.4278528-07:00,2025-05-26T20:09:50.4278528Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,4c33b59d-7b8f-46e7-8f69-cc8dee9dfaf1,54.06143,-136.70247,15.96027,4.82067,-1.73142,-10.80786,-1.95856,8.46063,-8.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-26,13:10:06.09,1,2,"Vasser, Eric",1000199176,Right,LIN_POT,"Ford, Caleb",N/A,Undefined,NOV_KNI,Undefined,1,Top,0,0,1,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.56359,0.256807,-4.515861,2168.021273,242.213176,2:00,4.81608,1.87474,6.34408,-21.98789,10.37579,17.61981,3.22091,-0.82281,83.8757,-3.906721,-1.339512,0.409449,,,,,,,,,,,,-10.41678,5.64701,-1.55339,50,4.82446,9.8403,-134.11869,-0.08084,-18.85984,30.6319,-21.94996,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,6ad02ec0-3a6d-11f0-9f0a-bf45e207fabd,92.05638,,,8.68788,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:10:06.09,2025-05-26T13:10:06.0930560-07:00,2025-05-26T20:10:06.0930560Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,ba4fbbc0-deee-4b6b-9490-5b959241bd1e,54.15324,-135.06393,15.31595,4.8165,0.5965,-10.97498,-1.86602,10.42228,-9.42992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-26,13:10:22.16,1,3,"Vasser, Eric",1000199176,Right,LIN_POT,"Ford, Caleb",N/A,Undefined,NOV_KNI,Undefined,1,Top,0,0,2,Undefined,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,84.64236,-2.24513,-4.47725,2122.034474,123.899443,10:15,4.63902,2.07912,6.33655,-33.73277,4.9378,-5.53288,-0.24656,-2.51264,77.85064,-8.47836,-5.474157,0.447571,,,,,,,,,,,,1.61492,3.55563,-1.74998,50,4.459,9.80088,-122.61721,-5.84256,2.44806,25.21677,-26.78404,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,74853aa0-3a6d-11f0-9f0a-bf45e207fabd,84.21563,,,6.79171,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:10:22.16,2025-05-26T13:10:22.1653504-07:00,2025-05-26T20:10:22.1653504Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,d8588def-c09c-4b96-9d2b-512ebb51982e,54.16346,-123.47047,12.60838,4.64136,-4.93626,-13.39202,-2.08021,9.71804,1.22403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-26,13:10:42.85,1,4,"Vasser, Eric",1000199176,Right,LIN_POT,"Ford, Caleb",N/A,Undefined,NOV_KNI,Undefined,1,Top,0,1,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.97655,1.693224,-3.905028,2054.942561,85.790683,8:45,4.5446,2.1711,5.9326,-41.07195,1.13284,-4.44662,2.69696,-1.82802,74.19548,-5.908213,-4.699931,0.467576,,,,,,,,,,,,1.02327,0.51937,-1.85647,50,4.65739,8.27542,-118.64628,2.1763,1.43915,25.52684,-31.44361,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,80be8060-3a6d-11f0-9f0a-bf45e207fabd,80.61242,,,7.78107,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:10:42.85,2025-05-26T13:10:42.8518400-07:00,2025-05-26T20:10:42.8518400Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,56ff80e7-b696-476c-b862-f8b2b09b3756,54.56352,-119.6241,12.76342,4.55095,3.38076,-15.7218,-2.17241,8.2203,0.71957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-26,13:10:58.02,1,5,"Vasser, Eric",1000199176,Right,LIN_POT,"Ford, Caleb",N/A,Undefined,NOV_KNI,Undefined,1,Top,0,2,2,Undefined,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,93.30253,-1.319867,-2.915198,2288.24867,237.719769,2:00,4.8243,1.92466,6.50127,-21.14363,10.82304,15.24154,1.84912,0.51679,83.78585,-5.356527,-0.150421,0.40693,,,,,,,,,,,,-8.88087,6.45284,-1.72638,50,4.72275,6.24024,-135.2595,-3.75147,-16.13227,34.85663,-20.45231,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,89e55600-3a6d-11f0-9f0a-bf45e207fabd,92.62626,,,9.51668,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:10:58.02,2025-05-26T13:10:58.0280000-07:00,2025-05-26T20:10:58.0280000Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,c6a0991f-6d79-4435-9005-38c9e1311e81,53.994,-136.28488,17.42831,4.82426,-3.14983,-10.22616,-1.91693,6.7148,-8.06614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.49368,,,1.00083,,,,2.25156,5.50393,-0.08995,69.95187,3.60839,-54.82653,2.29742,72.85985,-5.26637,5.52139,10.71372,-12.61817,-0.12038,-58.22136,3.56375,High,High,High,,,High,High,High
6,2025-05-26,13:11:25.02,2,1,"Vasser, Eric",1000199176,Right,LIN_POT,"Rizzo, Troy",N/A,Undefined,NOV_KNI,Undefined,1,Top,1,0,0,Undefined,Sinker,InPlay,Undefined,Popup,Out,1,0,,93.91236,-0.841229,-4.067568,2281.667707,233.897918,1:45,4.76179,2.09216,6.26234,-19.05599,12.75808,15.89127,2.39615,-0.34022,84.3994,-4.482219,-1.204405,0.405958,,,,,,,,,,,,-9.7543,7.25154,-1.79855,50,4.6901,9.02747,-136.05698,-2.58448,-17.95525,34.86189,-18.82575,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,99f28720-3a6d-11f0-9f0a-bf45e207fabd,92.84816,,,9.51296,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:11:25.02,2025-05-26T13:11:25.0223104-07:00,2025-05-26T20:11:25.0223104Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,9cf1640c-7832-4a56-9851-5d568490d305,54.23759,-137.13848,17.43095,4.76122,-2.00046,-9.41288,-2.08724,9.58449,-8.97762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-26,13:11:59.24,3,1,"Vasser, Eric",1000199176,Right,LIN_POT,"Mertz, Evan",N/A,Undefined,NOV_KNI,Undefined,1,Top,2,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.30061,-0.856799,-3.6689,2248.924661,239.476897,2:00,4.68707,2.26576,6.31415,-19.93867,12.08249,18.56127,2.23463,0.42846,84.18246,-4.65543,-0.318019,0.407277,,,,,,,,,,,,-10.70729,6.87457,-2.00488,50,4.61471,7.86542,-135.23127,-2.63231,-19.58375,32.87711,-19.60034,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,ae5e7e80-3a6d-11f0-9f0a-bf45e207fabd,92.54746,,,9.11815,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:11:59.24,2025-05-26T13:11:59.2459776-07:00,2025-05-26T20:11:59.2459776Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,ab39248b-38c4-445c-92f2-fa9a4158d1a1,54.1824,-136.24429,16.43856,4.68652,-2.02838,-9.80017,-2.25653,8.46884,-9.79188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-26,13:12:16.41,3,2,"Vasser, Eric",1000199176,Right,LIN_POT,"Mertz, Evan",N/A,Undefined,NOV_KNI,Undefined,1,Top,2,0,1,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.95297,-1.643897,-2.799371,2205.208264,237.056533,2:00,4.71943,2.10646,6.46189,-19.693,11.64729,16.27446,1.56616,0.88932,84.99043,-5.396409,0.151058,0.402924,,,,,,,,,,,,-9.44556,6.93461,-1.91573,50,4.59442,6.00259,-136.33277,-4.50682,-17.55205,33.51785,-19.28792,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,b896eb30-3a6d-11f0-9f0a-bf45e207fabd,93.54728,,,8.96254,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:12:16.41,2025-05-26T13:12:16.4191744-07:00,2025-05-26T20:12:16.4191744Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,f20dec58-9680-4531-a7b8-91b42f494075,54.03697,-137.32169,16.75893,4.719,-3.93774,-9.64396,-2.10047,6.52045,-8.77603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-26,13:12:39.06,3,3,"Vasser, Eric",1000199176,Right,LIN_POT,"Mertz, Evan",N/A,Undefined,NOV_KNI,Undefined,1,Top,2,0,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.91657,1.232704,-3.343329,2341.021362,243.076543,2:00,4.81865,2.20176,6.68294,-22.23123,8.75961,15.20851,4.09566,0.40762,85.02995,-2.999049,-0.578953,0.400671,,,,,,,,,,,,-8.95107,4.56122,-1.98336,50,4.89224,7.33516,-136.29831,2.2719,-16.71065,32.07655,-23.65874,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,c6181a40-3a6d-11f0-9f0a-bf45e207fabd,94.07324,,,8.88661,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:12:39.06,2025-05-26T13:12:39.0641152-07:00,2025-05-26T20:12:39.0641152Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,da1ab2ff-4883-4409-a717-3bb93850f22e,53.81427,-137.19303,16.03827,4.81967,2.93181,-11.82937,-2.19446,7.80127,-8.35533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-26,13:12:58.15,3,4,"Vasser, Eric",1000199176,Right,LIN_POT,"Mertz, Evan",N/A,Undefined,NOV_KNI,Undefined,1,Top,2,1,2,Undefined,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.47912,-1.06738,-2.838508,1790.127657,279.157177,3:15,4.80662,2.26806,6.40008,-40.2912,-1.92933,21.01387,0.46614,1.40677,76.95121,-8.576116,0.975234,0.445781,,,,,,,,,,,,-11.87851,-0.15764,-2.07303,50,4.71247,5.32109,-123.94088,-3.60401,-18.02628,30.40266,-32.41329,LIN_POT,NOV_KNI,McBean,TeamExclusive,Team,20250526-McBean-Private-1,d16aa980-3a6d-11f0-9f0a-bf45e207fabd,84.55379,,,8.52791,,,,,,,3e7a169d-acb6-4e0f-a1cc-93bd60f0b3e9,2025-05-26,20:12:58.15,2025-05-26T13:12:58.1519872-07:00,2025-05-26T20:12:58.1519872Z,,v3,,,,"Villanueva, Ryan",N/A,Right,LIN_POT,4e5e77d1-e0ce-42b6-af0a-0b5c83da8ad3,54.09753,-124.94196,15.20133,4.81357,-2.53672,-16.20665,-2.25801,5.91465,-9.01314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
