PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-12,18:41:38.22,1,1,"O'Harran, Toran",,Right,LIN_POT,"Test3, TestK3",10157492,Right,TestK,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.2777,-3.344467,-2.078691,2281.749716,215.467079,1:15,5.90311,1.92235,6.08113,-13.93666,18.22694,12.2006,1.64195,1.01508,84.79729,-6.024261,0.117933,0.408182,,,,,,,,,,,,-6.88815,10.70634,-1.76801,50,5.63687,4.37525,-135.1849,-8.28485,-12.66589,31.2152,-12.4873,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,8c897c00-47f7-11f0-a38a-c3de3cb2b0a0,92.34226,,,8.48041,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:41:38.22,2025-06-12T18:41:38.2292992-07:00,2025-06-13T01:41:38.2292992Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,01c77169-5a13-4300-b88b-686c5678ad84,54.41618,-136.20081,15.6076,5.89989,-7.87844,-6.24365,-1.91711,4.78746,-6.33294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-12,18:41:55.42,1,2,"O'Harran, Toran",,Right,LIN_POT,"Test3, TestK3",10157492,Right,TestK,Undefined,1,Top,0,0,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.40477,-2.595996,-1.079651,2400.57568,226.375876,1:30,5.89717,1.85948,6.25421,-16.51969,15.21572,14.86253,2.12456,2.10231,85.14169,-5.743407,1.607222,0.405456,,,,,,,,,,,,-7.98709,8.96008,-1.78611,50,5.69607,1.91826,-135.58987,-6.6265,-14.79922,30.94597,-15.57197,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,96cda880-47f7-11f0-a38a-c3de3cb2b0a0,92.96313,,,8.26309,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:41:55.42,2025-06-12T18:41:55.4233856-07:00,2025-06-13T01:41:55.4233856Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,f9bec226-be6f-4b65-82bf-f0aa7bd10b42,54.24328,-136.55488,15.47299,5.89514,-6.1409,-7.78599,-1.85312,2.37976,-7.39961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-06-12,18:42:14.69,1,3,"O'Harran, Toran",,Right,LIN_POT,"Test3, TestK3",10157492,Right,TestK,Undefined,1,Top,0,1,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.51033,-2.854681,-3.001469,2513.10845,224.570496,1:30,5.71675,1.87824,5.95071,-17.0584,14.34599,13.10639,1.64181,0.18418,86.16315,-6.078796,-0.649345,0.403336,90.41575,39.171373,-29.586236,,,,,,93.14641,,,-7.62115,8.5041,-1.64687,50,5.47976,6.60728,-136.97548,-7.38595,-14.42926,31.23052,-16.07309,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,a22c93d0-47f7-11f0-a38a-c3de3cb2b0a0,93.45177,64.69094,,8.34718,,,,1.06584,2.06159,-0.05963,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:42:14.69,2025-06-12T18:42:14.6984960-07:00,2025-06-13T01:42:14.6984960Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,65a7da03-0619-4c0d-a278-22784e8cb860,54.54827,-138.00859,15.61526,5.7153,-6.85426,-8.03655,-1.87333,7.0846,-7.21463,149.822007,1.06584,89.40226,-22.02456,6.12482,-1.52924,0.36589,-0.06679,0.00047,0.00279,2.06159,83.76177,-27.05824,3.13396,-0.55261,0.0993,-0.03196,0.01437,-0.00352,-0.05963,-50.75915,6.88375,-2.56771,0.76379,-0.19751,0.03293,0.00367,-0.00276,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
4,2025-06-12,18:42:58.24,1,4,"O'Harran, Toran",,Right,LIN_POT,"Test3, TestK3",10157492,Right,TestK,Undefined,1,Top,0,1,2,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.03997,-1.248311,-1.364511,1321.981881,254.021656,2:30,5.82768,2.03097,5.70334,-35.33085,5.51323,14.71194,1.71979,1.98532,76.20373,-7.747753,1.27083,0.459977,,,,,,,,,,,,-7.87804,3.54984,-1.92588,50,5.70104,2.28294,-120.57791,-3.81025,-11.57658,23.85489,-26.95763,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,bc450720-47f7-11f0-a38a-c3de3cb2b0a0,81.94421,,,6.83624,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:42:58.24,2025-06-12T18:42:58.2434304-07:00,2025-06-13T01:42:58.2434304Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,8049c3c3-a44e-402b-a6db-964371742f89,54.7957,-121.52298,11.92744,5.83084,-2.74226,-13.47882,-2.02541,2.74157,-5.78829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-06-12,18:43:16.73,1,5,"O'Harran, Toran",,Right,LIN_POT,"Test3, TestK3",10157492,Right,TestK,Undefined,1,Top,0,2,2,Undefined,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,94.02339,-1.516337,-3.477715,2414.105394,216.74768,1:15,5.88132,1.91693,5.85895,-12.65638,18.98017,13.4315,3.41494,-0.19872,85.95973,-3.952018,-1.074574,0.404824,,,,,,,,,,,,-7.78855,10.40367,-1.64232,50,5.75067,7.68459,-136.36864,-3.97053,-14.71216,29.11335,-12.52209,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,c7429890-47f7-11f0-a38a-c3de3cb2b0a0,93.10833,,,8.06365,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:43:16.73,2025-06-12T18:43:16.7330000-07:00,2025-06-13T01:43:16.7330000Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,c411fe56-9a79-431d-ab84-58c31d8065d4,54.63962,-137.35558,14.55667,5.87808,-3.54604,-6.26104,-1.91128,8.18333,-7.35608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.59853,2.787652,1.897882,0.889771,5.09613,3.66267,0.12438,1.93301,5.26756,-1.3438,67.34533,1.93799,-57.43367,1.96173,77.52589,-4.53524,5.28707,7.54496,-12.70382,-1.39752,-69.27403,7.06149,High,High,High,,,High,High,High
6,2025-06-12,18:43:49.16,2,1,"O'Harran, Toran",,Right,LIN_POT,"Test4, TestK4",10157493,Right,TestK,Undefined,1,Top,1,0,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.01664,-2.718807,-3.408482,2512.172403,217.38587,1:15,5.80961,1.89274,6.00786,-12.35969,19.13288,13.86095,2.25444,-0.11371,86.06552,-5.101488,-0.920941,0.403902,,,,,,,,,,,,-8.09599,10.90386,-1.6326,50,5.5889,7.52499,-136.32347,-6.82534,-15.27785,29.18476,-11.59751,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,da8b93c0-47f7-11f0-a38a-c3de3cb2b0a0,93.32085,,,7.95112,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:43:49.16,2025-06-12T18:43:49.1628544-07:00,2025-06-13T01:43:49.1628544Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,d645ab78-f70f-47ad-ba1e-9aa8a14c5b08,54.49217,-137.2818,14.59238,5.80677,-6.44452,-5.79875,-1.88793,8.02666,-7.63892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-06-12,18:44:11.13,2,2,"O'Harran, Toran",,Right,LIN_POT,"Test4, TestK4",10157493,Right,TestK,Undefined,1,Top,1,0,1,Undefined,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.10287,-1.817684,-3.170941,1357.533704,249.337714,2:15,5.80978,1.96992,6.07983,-31.96407,7.0452,14.87091,1.46125,0.27242,76.88852,-7.781252,-0.492924,0.449527,,,,,,,,,,,,-8.88323,4.58484,-1.73309,50,5.65205,6.27118,-123.31996,-4.91652,-13.42021,28.86278,-25.24756,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,e7aca170-47f7-11f0-a38a-c3de3cb2b0a0,83.8492,,,8.21435,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:44:11.13,2025-06-12T18:44:11.1310848-07:00,2025-06-13T01:44:11.1310848Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,db527492-4725-4e11-8b92-e541680b7714,54.42016,-124.35018,14.43139,5.81146,-4.01533,-12.62378,-1.96548,6.7502,-6.71011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-12,18:44:39.78,2,3,"O'Harran, Toran",,Right,LIN_POT,"Test4, TestK4",10157493,Right,TestK,Undefined,1,Top,1,0,2,Undefined,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,96.16586,-1.37229,-1.752587,2325.393258,234.750983,1:45,5.77059,1.86258,6.03749,-17.5219,12.77635,16.60776,3.03894,1.62327,87.12941,-4.698055,1.23643,0.396169,,,,,,,,,,,,-9.01,7.28937,-1.73432,50,5.65402,3.50523,-139.54843,-3.91006,-17.60434,34.08709,-17.93158,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,f8caf470-47f7-11f0-a38a-c3de3cb2b0a0,95.1424,,,9.03645,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:44:39.78,2025-06-12T18:44:39.7891072-07:00,2025-06-13T01:44:39.7891072Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,be81e6c0-52f2-41d6-bde8-8feb9115c4ba,54.45921,-140.63344,17.04355,5.76939,-3.33928,-8.96579,-1.85481,4.06559,-8.80217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-12,18:45:11.72,3,1,"O'Harran, Toran",,Right,LIN_POT,"Test5, TestK5",10157494,Right,TestK,Undefined,1,Top,2,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.75048,-1.738648,-1.231884,2427.366122,229.460993,1:45,5.78748,1.96547,5.9128,-16.50973,15.38461,16.75505,2.79714,2.21822,85.33654,-4.873422,1.777077,0.40647,,,,,,,,,,,,-8.87477,8.68623,-1.87586,50,5.63857,2.16584,-136.08095,-4.64238,-16.56552,31.13458,-15.96045,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,0bcf4580-47f8-11f0-a38a-c3de3cb2b0a0,92.73126,,,8.41394,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:45:11.72,2025-06-12T18:45:11.7241344-07:00,2025-06-13T01:45:11.7241344Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,136605b2-3a9a-46f7-b0c1-024eac178328,54.58433,-137.12581,15.56729,5.78538,-4.10675,-7.98022,-1.95787,2.72177,-8.28276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-12,18:45:29.14,3,2,"O'Harran, Toran",,Right,LIN_POT,"Test5, TestK5",10157494,Right,TestK,Undefined,1,Top,2,1,0,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.93439,-2.269574,-3.245278,2478.957895,217.111576,1:15,5.84029,1.97333,5.91736,-13.53359,18.28725,13.03516,2.60177,0.04465,85.48175,-4.872058,-0.909317,0.406001,,,,,,,,,,,,-7.58319,10.32115,-1.72044,50,5.6504,7.1342,-136.13834,-5.78528,-14.18971,30.70761,-12.86109,LIN_POT,TestK,McBean,Pacific Empire,PEL,20250612-McBean-1,162d62a0-47f8-11f0-a38a-c3de3cb2b0a0,92.83823,,,8.45264,,,,,,,0fb851a7-9885-40f2-ad40-00d932795114,2025-06-13,01:45:29.14,2025-06-12T18:45:29.1421696-07:00,2025-06-13T01:45:29.1421696Z,,v3,,test-11,,"Paniagua, Adam",,Right,LIN_POT,7e7c3ad6-a149-4bd0-a2f5-0946ec1ed8f8,54.58021,-137.16757,15.35381,5.83709,-5.35421,-6.43054,-1.96753,7.6098,-7.09486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
